pi_rx_time_ns,topic,type,node,protocol,exp,seq,trigger,t_local_us,wifi_rssi,rtt_us,old_state,new_state,ha_time,event_id,ha_context_id,mqtt_retain,pipeline_version
1774801815032502000,iotbench/wifi/wifi01/event,event,wifi01,wifi,W1_wifi_near_quiet,49,button,251436217,-56,,,,,,,0,0.1.0
1774801815054434000,iotbench/wifi/wifi01/rtt,rtt,wifi01,wifi,W1_wifi_near_quiet,49,,,,30987,,,,,,0,0.1.0
1774801816999135000,iotbench/wifi/wifi01/event,event,wifi01,wifi,W1_wifi_near_quiet,50,button,253420039,-55,,,,,,,0,0.1.0
1774801817013610000,iotbench/wifi/wifi01/rtt,rtt,wifi01,wifi,W1_wifi_near_quiet,50,,,,14164,,,,,,0,0.1.0
1774801819141447000,iotbench/wifi/wifi01/event,event,wifi01,wifi,W1_wifi_near_quiet,51,button,255562731,-54,,,,,,,0,0.1.0
1774801819155312000,iotbench/wifi/wifi01/rtt,rtt,wifi01,wifi,W1_wifi_near_quiet,51,,,,14473,,,,,,0,0.1.0
1774801821077676000,iotbench/wifi/wifi01/event,event,wifi01,wifi,W1_wifi_near_quiet,52,button,257498665,-55,,,,,,,0,0.1.0
1774801821092719000,iotbench/wifi/wifi01/rtt,rtt,wifi01,wifi,W1_wifi_near_quiet,52,,,,12538,,,,,,0,0.1.0
1774801823372084000,iotbench/wifi/wifi01/event,event,wifi01,wifi,W1_wifi_near_quiet,53,button,259791696,-57,,,,,,,0,0.1.0
1774801823383936000,iotbench/wifi/wifi01/rtt,rtt,wifi01,wifi,W1_wifi_near_quiet,53,,,,14508,,,,,,0,0.1.0
1774801825118629000,iotbench/wifi/wifi01/event,event,wifi01,wifi,W1_wifi_near_quiet,54,button,261537564,-57,,,,,,,0,0.1.0
1774801825132054000,iotbench/wifi/wifi01/rtt,rtt,wifi01,wifi,W1_wifi_near_quiet,54,,,,14639,,,,,,0,0.1.0
1774801827739420000,iotbench/wifi/wifi01/event,event,wifi01,wifi,W1_wifi_near_quiet,55,button,264160238,-57,,,,,,,0,0.1.0
1774801827750984000,iotbench/wifi/wifi01/rtt,rtt,wifi01,wifi,W1_wifi_near_quiet,55,,,,12966,,,,,,0,0.1.0
1774801829782650000,iotbench/wifi/wifi01/event,event,wifi01,wifi,W1_wifi_near_quiet,56,button,266204162,-56,,,,,,,0,0.1.0
1774801829793082000,iotbench/wifi/wifi01/rtt,rtt,wifi01,wifi,W1_wifi_near_quiet,56,,,,12041,,,,,,0,0.1.0
1774801832381313000,iotbench/wifi/wifi01/event,event,wifi01,wifi,W1_wifi_near_quiet,57,button,268677166,-54,,,,,,,0,0.1.0
1774801832705585000,iotbench/wifi/wifi01/rtt,rtt,wifi01,wifi,W1_wifi_near_quiet,57,,,,441381,,,,,,0,0.1.0
1774801834590908000,iotbench/wifi/wifi01/event,event,wifi01,wifi,W1_wifi_near_quiet,58,button,271008468,-53,,,,,,,0,0.1.0
1774801834625203000,iotbench/wifi/wifi01/rtt,rtt,wifi01,wifi,W1_wifi_near_quiet,58,,,,16741,,,,,,0,0.1.0
1774801836545982000,iotbench/wifi/wifi01/event,event,wifi01,wifi,W1_wifi_near_quiet,59,button,272966358,-54,,,,,,,0,0.1.0
1774801836557093000,iotbench/wifi/wifi01/rtt,rtt,wifi01,wifi,W1_wifi_near_quiet,59,,,,12850,,,,,,0,0.1.0
1774801839235908000,iotbench/wifi/wifi01/event,event,wifi01,wifi,W1_wifi_near_quiet,60,button,275657219,-53,,,,,,,0,0.1.0
1774801839249410000,iotbench/wifi/wifi01/rtt,rtt,wifi01,wifi,W1_wifi_near_quiet,60,,,,14235,,,,,,0,0.1.0
1774801841528815000,iotbench/wifi/wifi01/event,event,wifi01,wifi,W1_wifi_near_quiet,61,button,277937010,-54,,,,,,,0,0.1.0
1774801841541439000,iotbench/wifi/wifi01/rtt,rtt,wifi01,wifi,W1_wifi_near_quiet,61,,,,25197,,,,,,0,0.1.0
1774801844494576000,iotbench/wifi/wifi01/event,event,wifi01,wifi,W1_wifi_near_quiet,62,button,280911802,-53,,,,,,,0,0.1.0
1774801844507004000,iotbench/wifi/wifi01/rtt,rtt,wifi01,wifi,W1_wifi_near_quiet,62,,,,17407,,,,,,0,0.1.0
1774801846488095000,iotbench/wifi/wifi01/event,event,wifi01,wifi,W1_wifi_near_quiet,63,button,282885571,-53,,,,,,,0,0.1.0
1774801846500041000,iotbench/wifi/wifi01/rtt,rtt,wifi01,wifi,W1_wifi_near_quiet,63,,,,35731,,,,,,0,0.1.0
1774801848298748000,iotbench/wifi/wifi01/event,event,wifi01,wifi,W1_wifi_near_quiet,64,button,284717976,-53,,,,,,,0,0.1.0
1774801848314582000,iotbench/wifi/wifi01/rtt,rtt,wifi01,wifi,W1_wifi_near_quiet,64,,,,17233,,,,,,0,0.1.0
1774801850456438000,iotbench/wifi/wifi01/event,event,wifi01,wifi,W1_wifi_near_quiet,65,button,286877149,-53,,,,,,,0,0.1.0
1774801850468265000,iotbench/wifi/wifi01/rtt,rtt,wifi01,wifi,W1_wifi_near_quiet,65,,,,13058,,,,,,0,0.1.0
1774801851971109000,iotbench/wifi/wifi01/event,event,wifi01,wifi,W1_wifi_near_quiet,66,button,288384253,-53,,,,,,,0,0.1.0
1774801852005361000,iotbench/wifi/wifi01/rtt,rtt,wifi01,wifi,W1_wifi_near_quiet,66,,,,42956,,,,,,0,0.1.0
1774801853307775000,iotbench/wifi/wifi01/event,event,wifi01,wifi,W1_wifi_near_quiet,67,button,289717958,-53,,,,,,,0,0.1.0
1774801853319017000,iotbench/wifi/wifi01/rtt,rtt,wifi01,wifi,W1_wifi_near_quiet,67,,,,23264,,,,,,0,0.1.0
1774801855781424000,iotbench/wifi/wifi01/event,event,wifi01,wifi,W1_wifi_near_quiet,68,button,292201958,-54,,,,,,,0,0.1.0
1774801855796504000,iotbench/wifi/wifi01/rtt,rtt,wifi01,wifi,W1_wifi_near_quiet,68,,,,12382,,,,,,0,0.1.0
1774801858370320000,iotbench/wifi/wifi01/event,event,wifi01,wifi,W1_wifi_near_quiet,69,button,294790721,-57,,,,,,,0,0.1.0
1774801858383648000,iotbench/wifi/wifi01/rtt,rtt,wifi01,wifi,W1_wifi_near_quiet,69,,,,14486,,,,,,0,0.1.0
1774801860381436000,iotbench/wifi/wifi01/event,event,wifi01,wifi,W1_wifi_near_quiet,70,button,296796767,-56,,,,,,,0,0.1.0
1774801860406109000,iotbench/wifi/wifi01/rtt,rtt,wifi01,wifi,W1_wifi_near_quiet,70,,,,20442,,,,,,0,0.1.0
