command_index,target_state,planned_offset_ms,sent_time_ns,sent_at_local,status_code,error,pipeline_version
23,on,66716,1777783088713261000,2026-05-03T07:38:08.789+03:00,200,,0.4.7
24,off,69913,1777783091915005000,2026-05-03T07:38:12.001+03:00,200,,0.4.7
25,on,72772,1777783094774116000,2026-05-03T07:38:14.852+03:00,200,,0.4.7
26,off,75586,1777783097588143000,2026-05-03T07:38:17.666+03:00,200,,0.4.7
27,on,78700,1777783100702091000,2026-05-03T07:38:20.779+03:00,200,,0.4.7
28,off,81874,1777783103873014000,2026-05-03T07:38:23.963+03:00,200,,0.4.7
29,on,85067,1777783107067006000,2026-05-03T07:38:27.151+03:00,200,,0.4.7
30,off,88239,1777783110238530000,2026-05-03T07:38:30.316+03:00,200,,0.4.7
31,on,91276,1777783113277780000,2026-05-03T07:38:33.378+03:00,200,,0.4.7
32,off,94057,1777783116059101000,2026-05-03T07:38:36.134+03:00,200,,0.4.7
33,on,96826,1777783118825592000,2026-05-03T07:38:38.911+03:00,200,,0.4.7
34,off,99621,1777783121621952000,2026-05-03T07:38:41.700+03:00,200,,0.4.7
35,on,102532,1777783124534019000,2026-05-03T07:38:44.609+03:00,200,,0.4.7
36,off,105706,1777783127708012000,2026-05-03T07:38:47.787+03:00,200,,0.4.7
37,on,108923,1777783130924982000,2026-05-03T07:38:51.011+03:00,200,,0.4.7
38,off,111792,1777783133793995000,2026-05-03T07:38:53.892+03:00,200,,0.4.7
39,on,114630,1777783136629480000,2026-05-03T07:38:56.705+03:00,200,,0.4.7
40,off,117754,1777783139752497000,2026-05-03T07:38:59.831+03:00,200,,0.4.7
41,on,120653,1777783142654707000,2026-05-03T07:39:02.734+03:00,200,,0.4.7
42,off,123605,1777783145604440000,2026-05-03T07:39:05.681+03:00,200,,0.4.7
43,on,126784,1777783148785934000,2026-05-03T07:39:08.865+03:00,200,,0.4.7
44,off,129683,1777783151684492000,2026-05-03T07:39:11.760+03:00,200,,0.4.7
45,on,132469,1777783154471252000,2026-05-03T07:39:14.549+03:00,200,,0.4.7
46,off,135520,1777783157524688000,2026-05-03T07:39:17.624+03:00,200,,0.4.7
47,on,138340,1777783160345683000,2026-05-03T07:39:20.425+03:00,200,,0.4.7
48,off,141551,1777783163556803000,2026-05-03T07:39:23.631+03:00,200,,0.4.7
49,on,144608,1777783166613502000,2026-05-03T07:39:26.706+03:00,200,,0.4.7
50,off,147842,1777783169849034000,2026-05-03T07:39:29.936+03:00,200,,0.4.7
51,on,150784,1777783172785995000,2026-05-03T07:39:32.864+03:00,200,,0.4.7
52,off,154018,1777783176016966000,2026-05-03T07:39:36.097+03:00,200,,0.4.7
53,on,157203,1777783179205317000,2026-05-03T07:39:39.299+03:00,200,,0.4.7
54,off,160416,1777783182422800000,2026-05-03T07:39:42.500+03:00,200,,0.4.7
55,on,163355,1777783185355077000,2026-05-03T07:39:45.435+03:00,200,,0.4.7
56,off,166453,1777783188459052000,2026-05-03T07:39:48.535+03:00,200,,0.4.7
57,on,169215,1777783191221162000,2026-05-03T07:39:51.299+03:00,200,,0.4.7
58,off,172425,1777783194425081000,2026-05-03T07:39:54.502+03:00,200,,0.4.7
59,on,175492,1777783197493148000,2026-05-03T07:39:57.614+03:00,200,,0.4.7
60,off,178351,1777783200357176000,2026-05-03T07:40:00.446+03:00,200,,0.4.7
61,on,181190,1777783203192514000,2026-05-03T07:40:03.280+03:00,200,,0.4.7
62,off,184346,1777783206346091000,2026-05-03T07:40:06.425+03:00,200,,0.4.7
63,on,187146,1777783209152167000,2026-05-03T07:40:09.234+03:00,200,,0.4.7
64,off,190268,1777783212274486000,2026-05-03T07:40:12.360+03:00,200,,0.4.7
65,on,193063,1777783215063167000,2026-05-03T07:40:15.140+03:00,200,,0.4.7
66,off,196285,1777783218291713000,2026-05-03T07:40:18.380+03:00,200,,0.4.7
67,on,199109,1777783221113107000,2026-05-03T07:40:21.188+03:00,200,,0.4.7
68,off,202097,1777783224103050000,2026-05-03T07:40:24.179+03:00,200,,0.4.7
69,on,205300,1777783227306650000,2026-05-03T07:40:27.393+03:00,200,,0.4.7
70,off,208381,1777783230387654000,2026-05-03T07:40:30.502+03:00,200,,0.4.7
71,on,211141,1777783233141185000,2026-05-03T07:40:33.218+03:00,200,,0.4.7
72,off,213900,1777783235902217000,2026-05-03T07:40:35.980+03:00,200,,0.4.7
73,on,217000,1777783239003094000,2026-05-03T07:40:39.093+03:00,200,,0.4.7
74,off,220177,1777783242182115000,2026-05-03T07:40:42.257+03:00,200,,0.4.7
75,on,223111,1777783245113330000,2026-05-03T07:40:45.198+03:00,200,,0.4.7
76,off,226361,1777783248364684000,2026-05-03T07:40:48.452+03:00,200,,0.4.7
77,on,229448,1777783251449800000,2026-05-03T07:40:51.557+03:00,200,,0.4.7
78,off,232490,1777783254489821000,2026-05-03T07:40:54.596+03:00,200,,0.4.7
79,on,235379,1777783257385559000,2026-05-03T07:40:57.463+03:00,200,,0.4.7
80,off,238480,1777783260481331000,2026-05-03T07:41:00.567+03:00,200,,0.4.7
81,on,241352,1777783263356387000,2026-05-03T07:41:03.445+03:00,200,,0.4.7
82,off,244449,1777783266453411000,2026-05-03T07:41:06.536+03:00,200,,0.4.7
83,on,247214,1777783269220491000,2026-05-03T07:41:09.289+03:00,200,,0.4.7
84,off,250363,1777783272359803000,2026-05-03T07:41:12.431+03:00,200,,0.4.7
85,on,253376,1777783275372742000,2026-05-03T07:41:15.473+03:00,200,,0.4.7
86,off,256126,1777783278125191000,2026-05-03T07:41:18.201+03:00,200,,0.4.7
87,on,258924,1777783280922874000,2026-05-03T07:41:20.999+03:00,200,,0.4.7
88,off,262157,1777783284160947000,2026-05-03T07:41:24.237+03:00,200,,0.4.7
89,on,265153,1777783287156374000,2026-05-03T07:41:27.244+03:00,200,,0.4.7
90,off,268165,1777783290171443000,2026-05-03T07:41:30.256+03:00,200,,0.4.7
91,on,271005,1777783293004979000,2026-05-03T07:41:33.095+03:00,200,,0.4.7
92,off,273988,1777783295989675000,2026-05-03T07:41:36.066+03:00,200,,0.4.7
93,on,276972,1777783298971625000,2026-05-03T07:41:39.051+03:00,200,,0.4.7
94,off,280140,1777783302136898000,2026-05-03T07:41:42.213+03:00,200,,0.4.7
95,on,283340,1777783305345715000,2026-05-03T07:41:45.433+03:00,200,,0.4.7
96,off,286267,1777783308267226000,2026-05-03T07:41:48.347+03:00,200,,0.4.7
97,on,289302,1777783311308390000,2026-05-03T07:41:51.386+03:00,200,,0.4.7
98,off,292317,1777783314322979000,2026-05-03T07:41:59.544+03:00,200,,0.4.7
99,on,295402,1777783319545297000,2026-05-03T07:41:59.621+03:00,200,,0.4.7
100,off,298328,1777783320328246000,2026-05-03T07:42:00.405+03:00,200,,0.4.7
