pi_rx_time_ns,topic,type,node,protocol,exp,seq,trigger,t_local_us,wifi_rssi,rtt_us,old_state,new_state,ha_time,event_id,ha_context_id,mqtt_retain,pipeline_version
1774801825118629000,iotbench/wifi/wifi01/event,event,wifi01,wifi,W1_wifi_near_quiet,54,button,261537564.0,-57.0,,,,,,,0,0.1.1
1774801827739420000,iotbench/wifi/wifi01/event,event,wifi01,wifi,W1_wifi_near_quiet,55,button,264160238.0,-57.0,,,,,,,0,0.1.1
1774801829782650000,iotbench/wifi/wifi01/event,event,wifi01,wifi,W1_wifi_near_quiet,56,button,266204162.0,-56.0,,,,,,,0,0.1.1
1774801832381313000,iotbench/wifi/wifi01/event,event,wifi01,wifi,W1_wifi_near_quiet,57,button,268677166.0,-54.0,,,,,,,0,0.1.1
1774801834590908000,iotbench/wifi/wifi01/event,event,wifi01,wifi,W1_wifi_near_quiet,58,button,271008468.0,-53.0,,,,,,,0,0.1.1
1774801836545982000,iotbench/wifi/wifi01/event,event,wifi01,wifi,W1_wifi_near_quiet,59,button,272966358.0,-54.0,,,,,,,0,0.1.1
1774801839235908000,iotbench/wifi/wifi01/event,event,wifi01,wifi,W1_wifi_near_quiet,60,button,275657219.0,-53.0,,,,,,,0,0.1.1
1774801841528815000,iotbench/wifi/wifi01/event,event,wifi01,wifi,W1_wifi_near_quiet,61,button,277937010.0,-54.0,,,,,,,0,0.1.1
1774801844494576000,iotbench/wifi/wifi01/event,event,wifi01,wifi,W1_wifi_near_quiet,62,button,280911802.0,-53.0,,,,,,,0,0.1.1
1774801846488095000,iotbench/wifi/wifi01/event,event,wifi01,wifi,W1_wifi_near_quiet,63,button,282885571.0,-53.0,,,,,,,0,0.1.1
1774801848298748000,iotbench/wifi/wifi01/event,event,wifi01,wifi,W1_wifi_near_quiet,64,button,284717976.0,-53.0,,,,,,,0,0.1.1
1774801850456438000,iotbench/wifi/wifi01/event,event,wifi01,wifi,W1_wifi_near_quiet,65,button,286877149.0,-53.0,,,,,,,0,0.1.1
1774801851971109000,iotbench/wifi/wifi01/event,event,wifi01,wifi,W1_wifi_near_quiet,66,button,288384253.0,-53.0,,,,,,,0,0.1.1
1774801853307775000,iotbench/wifi/wifi01/event,event,wifi01,wifi,W1_wifi_near_quiet,67,button,289717958.0,-53.0,,,,,,,0,0.1.1
1774801855781424000,iotbench/wifi/wifi01/event,event,wifi01,wifi,W1_wifi_near_quiet,68,button,292201958.0,-54.0,,,,,,,0,0.1.1
1774801858370320000,iotbench/wifi/wifi01/event,event,wifi01,wifi,W1_wifi_near_quiet,69,button,294790721.0,-57.0,,,,,,,0,0.1.1
1774801860381436000,iotbench/wifi/wifi01/event,event,wifi01,wifi,W1_wifi_near_quiet,70,button,296796767.0,-56.0,,,,,,,0,0.1.1
1774801862473568000,iotbench/wifi/wifi01/event,event,wifi01,wifi,W1_wifi_near_quiet,71,button,298895230.0,-55.0,,,,,,,0,0.1.1
1774801863848662000,iotbench/wifi/wifi01/event,event,wifi01,wifi,W1_wifi_near_quiet,72,button,300262177.0,-54.0,,,,,,,0,0.1.1
1774801864706025000,iotbench/wifi/wifi01/event,event,wifi01,wifi,W1_wifi_near_quiet,73,button,301124646.0,-54.0,,,,,,,0,0.1.1
1774801865674481000,iotbench/wifi/wifi01/event,event,wifi01,wifi,W1_wifi_near_quiet,74,button,302094848.0,-56.0,,,,,,,0,0.1.1
1774801869025675000,iotbench/wifi/wifi01/event,event,wifi01,wifi,W1_wifi_near_quiet,75,button,305395202.0,-54.0,,,,,,,0,0.1.1
1774801870742515000,iotbench/wifi/wifi01/event,event,wifi01,wifi,W1_wifi_near_quiet,76,button,307162208.0,-57.0,,,,,,,0,0.1.1
1774801871943782000,iotbench/wifi/wifi01/event,event,wifi01,wifi,W1_wifi_near_quiet,77,button,308362063.0,-56.0,,,,,,,0,0.1.1
1774801873728001000,iotbench/wifi/wifi01/event,event,wifi01,wifi,W1_wifi_near_quiet,78,button,310123923.0,-56.0,,,,,,,0,0.1.1
1774801874986563000,iotbench/wifi/wifi01/event,event,wifi01,wifi,W1_wifi_near_quiet,79,button,311406854.0,-54.0,,,,,,,0,0.1.1
1774801876070760000,iotbench/wifi/wifi01/event,event,wifi01,wifi,W1_wifi_near_quiet,80,button,312491457.0,-56.0,,,,,,,0,0.1.1
1774801878475870000,iotbench/wifi/wifi01/event,event,wifi01,wifi,W1_wifi_near_quiet,81,button,314808663.0,-58.0,,,,,,,0,0.1.1
1774801882455005000,iotbench/wifi/wifi01/event,event,wifi01,wifi,W1_wifi_near_quiet,82,button,317190324.0,-57.0,,,,,,,0,0.1.1
1774801883724514000,iotbench/wifi/wifi01/event,event,wifi01,wifi,W1_wifi_near_quiet,83,button,320079629.0,-54.0,,,,,,,0,0.1.1
1774801884891027000,iotbench/wifi/wifi01/event,event,wifi01,wifi,W1_wifi_near_quiet,84,button,321283177.0,-55.0,,,,,,,0,0.1.1
1774801886416250000,iotbench/wifi/wifi01/event,event,wifi01,wifi,W1_wifi_near_quiet,85,button,322836333.0,-54.0,,,,,,,0,0.1.1
1774801887911508000,iotbench/wifi/wifi01/event,event,wifi01,wifi,W1_wifi_near_quiet,86,button,324224872.0,-54.0,,,,,,,0,0.1.1
1774801889395122000,iotbench/wifi/wifi01/event,event,wifi01,wifi,W1_wifi_near_quiet,87,button,325816324.0,-58.0,,,,,,,0,0.1.1
1774801891168611000,iotbench/wifi/wifi01/event,event,wifi01,wifi,W1_wifi_near_quiet,88,button,327589010.0,-58.0,,,,,,,0,0.1.1
1774801893211743000,iotbench/wifi/wifi01/event,event,wifi01,wifi,W1_wifi_near_quiet,89,button,329412480.0,-57.0,,,,,,,0,0.1.1
1774801894609831000,iotbench/wifi/wifi01/event,event,wifi01,wifi,W1_wifi_near_quiet,90,button,331028976.0,-54.0,,,,,,,0,0.1.1
1774801896439266000,iotbench/wifi/wifi01/event,event,wifi01,wifi,W1_wifi_near_quiet,91,button,332859045.0,-58.0,,,,,,,0,0.1.1
1774801898760159000,iotbench/wifi/wifi01/event,event,wifi01,wifi,W1_wifi_near_quiet,92,button,335174667.0,-55.0,,,,,,,0,0.1.1
1774801899007949000,iotbench/wifi/wifi01/event,event,wifi01,wifi,W1_wifi_near_quiet,93,button,335416690.0,-56.0,,,,,,,0,0.1.1
1774801901275741000,iotbench/wifi/wifi01/event,event,wifi01,wifi,W1_wifi_near_quiet,94,button,337696177.0,-58.0,,,,,,,0,0.1.1
1774801903490717000,iotbench/wifi/wifi01/event,event,wifi01,wifi,W1_wifi_near_quiet,95,button,339911063.0,-54.0,,,,,,,0,0.1.1
1774801905736882000,iotbench/wifi/wifi01/event,event,wifi01,wifi,W1_wifi_near_quiet,96,button,342064028.0,-54.0,,,,,,,0,0.1.1
1774801908480704000,iotbench/wifi/wifi01/event,event,wifi01,wifi,W1_wifi_near_quiet,97,button,344818731.0,-59.0,,,,,,,0,0.1.1
1774801910968015000,iotbench/wifi/wifi01/event,event,wifi01,wifi,W1_wifi_near_quiet,98,button,347331837.0,-57.0,,,,,,,0,0.1.1
1774801913594280000,iotbench/wifi/wifi01/event,event,wifi01,wifi,W1_wifi_near_quiet,99,button,350014309.0,-59.0,,,,,,,0,0.1.1
1774801916265403000,iotbench/wifi/wifi01/event,event,wifi01,wifi,W1_wifi_near_quiet,100,button,352535471.0,-59.0,,,,,,,0,0.1.1
