command_index,target_state,planned_offset_ms,sent_time_ns,sent_at_local,status_code,error,pipeline_version
52,off,151466,1777812214483568000,2026-05-03T15:43:34.565+03:00,200,,0.4.7
53,on,154453,1777812217473195000,2026-05-03T15:43:37.560+03:00,200,,0.4.7
54,off,157675,1777812220692630000,2026-05-03T15:43:40.768+03:00,200,,0.4.7
55,on,160862,1777812223876984000,2026-05-03T15:43:43.964+03:00,200,,0.4.7
56,off,164058,1777812227078074000,2026-05-03T15:43:47.175+03:00,200,,0.4.7
57,on,166924,1777812229941987000,2026-05-03T15:43:50.029+03:00,200,,0.4.7
58,off,169958,1777812232978488000,2026-05-03T15:43:53.059+03:00,200,,0.4.7
59,on,173080,1777812236092876000,2026-05-03T15:43:56.172+03:00,200,,0.4.7
60,off,176189,1777812239201866000,2026-05-03T15:43:59.299+03:00,200,,0.4.7
61,on,178986,1777812242002362000,2026-05-03T15:44:02.076+03:00,200,,0.4.7
62,off,181826,1777812244843539000,2026-05-03T15:44:04.928+03:00,200,,0.4.7
63,on,184676,1777812247695300000,2026-05-03T15:44:07.787+03:00,200,,0.4.7
64,off,187601,1777812250612182000,2026-05-03T15:44:10.705+03:00,200,,0.4.7
65,on,190425,1777812253440472000,2026-05-03T15:44:13.524+03:00,200,,0.4.7
66,off,193501,1777812256513648000,2026-05-03T15:44:16.592+03:00,200,,0.4.7
67,on,196593,1777812259612748000,2026-05-03T15:44:19.702+03:00,200,,0.4.7
68,off,199645,1777812262665467000,2026-05-03T15:44:22.764+03:00,200,,0.4.7
69,on,202655,1777812265675470000,2026-05-03T15:44:25.754+03:00,200,,0.4.7
70,off,205606,1777812268617131000,2026-05-03T15:44:28.693+03:00,200,,0.4.7
71,on,208367,1777812271385023000,2026-05-03T15:44:31.475+03:00,200,,0.4.7
72,off,211430,1777812274450436000,2026-05-03T15:44:34.528+03:00,200,,0.4.7
73,on,214573,1777812277592955000,2026-05-03T15:44:37.670+03:00,200,,0.4.7
74,off,217520,1777812280534380000,2026-05-03T15:44:40.617+03:00,200,,0.4.7
75,on,220647,1777812283667403000,2026-05-03T15:44:43.750+03:00,200,,0.4.7
76,off,223769,1777812286788068000,2026-05-03T15:44:46.891+03:00,200,,0.4.7
77,on,226718,1777812289729258000,2026-05-03T15:44:49.806+03:00,200,,0.4.7
78,off,229528,1777812292548365000,2026-05-03T15:44:52.634+03:00,200,,0.4.7
79,on,232672,1777812295684915000,2026-05-03T15:44:55.775+03:00,200,,0.4.7
80,off,235734,1777812298753279000,2026-05-03T15:44:58.879+03:00,200,,0.4.7
81,on,238684,1777812301694424000,2026-05-03T15:45:01.781+03:00,200,,0.4.7
82,off,241619,1777812304637956000,2026-05-03T15:45:04.718+03:00,200,,0.4.7
83,on,244779,1777812307792126000,2026-05-03T15:45:07.870+03:00,200,,0.4.7
84,off,247869,1777812310884512000,2026-05-03T15:45:10.994+03:00,200,,0.4.7
85,on,250686,1777812313706308000,2026-05-03T15:45:13.792+03:00,200,,0.4.7
86,off,253829,1777812316844643000,2026-05-03T15:45:16.917+03:00,200,,0.4.7
87,on,256821,1777812319837192000,2026-05-03T15:45:19.915+03:00,200,,0.4.7
88,off,260051,1777812323063455000,2026-05-03T15:45:23.150+03:00,200,,0.4.7
89,on,262958,1777812325970737000,2026-05-03T15:45:26.053+03:00,200,,0.4.7
90,off,266000,1777812329017454000,2026-05-03T15:45:29.111+03:00,200,,0.4.7
91,on,269143,1777812332155984000,2026-05-03T15:45:32.231+03:00,200,,0.4.7
92,off,272344,1777812335361339000,2026-05-03T15:45:35.438+03:00,200,,0.4.7
93,on,275593,1777812338612321000,2026-05-03T15:45:38.691+03:00,200,,0.4.7
94,off,278671,1777812341691213000,2026-05-03T15:45:41.807+03:00,200,,0.4.7
95,on,281704,1777812344722928000,2026-05-03T15:45:49.949+03:00,200,,0.4.7
96,off,284785,1777812349950942000,2026-05-03T15:45:50.061+03:00,200,,0.4.7
97,on,287589,1777812350607862000,2026-05-03T15:45:50.683+03:00,200,,0.4.7
98,off,290814,1777812353826255000,2026-05-03T15:45:53.916+03:00,200,,0.4.7
99,on,294061,1777812357081160000,2026-05-03T15:45:57.163+03:00,200,,0.4.7
100,off,297048,1777812360067899000,2026-05-03T15:46:00.147+03:00,200,,0.4.7
