command_index,target_state,planned_offset_ms,sent_time_ns,sent_at_local,status_code,error,pipeline_version
34,off,98055,1777563724260436000,2026-04-30T18:42:04.341+03:00,200,,0.4.5
35,on,101004,1777563727210032000,2026-04-30T18:42:07.299+03:00,200,,0.4.5
36,off,103806,1777563730010338000,2026-04-30T18:42:10.090+03:00,200,,0.4.5
37,on,106632,1777563732838042000,2026-04-30T18:42:12.924+03:00,200,,0.4.5
38,off,109400,1777563735604713000,2026-04-30T18:42:15.690+03:00,200,,0.4.5
39,on,112420,1777563738626005000,2026-04-30T18:42:18.740+03:00,200,,0.4.5
40,off,115611,1777563741816674000,2026-04-30T18:42:21.898+03:00,200,,0.4.5
41,on,118788,1777563744994015000,2026-04-30T18:42:25.084+03:00,200,,0.4.5
42,off,121770,1777563747971149000,2026-04-30T18:42:28.078+03:00,200,,0.4.5
43,on,124814,1777563751020039000,2026-04-30T18:42:31.106+03:00,200,,0.4.5
44,off,127841,1777563754046997000,2026-04-30T18:42:34.174+03:00,200,,0.4.5
45,on,130674,1777563756879660000,2026-04-30T18:42:36.966+03:00,200,,0.4.5
46,off,133891,1777563760096481000,2026-04-30T18:42:40.188+03:00,200,,0.4.5
47,on,136672,1777563762876976000,2026-04-30T18:42:42.958+03:00,200,,0.4.5
48,off,139505,1777563765710307000,2026-04-30T18:42:45.799+03:00,200,,0.4.5
49,on,142409,1777563768614106000,2026-04-30T18:42:48.696+03:00,200,,0.4.5
50,off,145163,1777563771368962000,2026-04-30T18:42:51.474+03:00,200,,0.4.5
51,on,148326,1777563774527624000,2026-04-30T18:42:54.612+03:00,200,,0.4.5
52,off,151347,1777563777552976000,2026-04-30T18:42:57.659+03:00,200,,0.4.5
53,on,154331,1777563780537038000,2026-04-30T18:43:00.628+03:00,200,,0.4.5
54,off,157194,1777563783396650000,2026-04-30T18:43:03.483+03:00,200,,0.4.5
55,on,160376,1777563786579591000,2026-04-30T18:43:06.682+03:00,200,,0.4.5
56,off,163556,1777563789758075000,2026-04-30T18:43:09.839+03:00,200,,0.4.5
57,on,166398,1777563792603946000,2026-04-30T18:43:12.690+03:00,200,,0.4.5
58,off,169597,1777563795802978000,2026-04-30T18:43:15.884+03:00,200,,0.4.5
59,on,172534,1777563798737616000,2026-04-30T18:43:18.819+03:00,200,,0.4.5
60,off,175703,1777563801908936000,2026-04-30T18:43:21.999+03:00,200,,0.4.5
61,on,178542,1777563804746182000,2026-04-30T18:43:24.843+03:00,200,,0.4.5
62,off,181619,1777563807820010000,2026-04-30T18:43:27.910+03:00,200,,0.4.5
63,on,184417,1777563810622916000,2026-04-30T18:43:30.703+03:00,200,,0.4.5
64,off,187413,1777563813618938000,2026-04-30T18:43:33.702+03:00,200,,0.4.5
65,on,190411,1777563816616913000,2026-04-30T18:43:36.701+03:00,200,,0.4.5
66,off,193294,1777563819496087000,2026-04-30T18:43:39.584+03:00,200,,0.4.5
67,on,196142,1777563822346068000,2026-04-30T18:43:42.429+03:00,200,,0.4.5
68,off,199097,1777563825301062000,2026-04-30T18:43:45.395+03:00,200,,0.4.5
69,on,202288,1777563828493887000,2026-04-30T18:43:48.598+03:00,200,,0.4.5
70,off,205399,1777563831604365000,2026-04-30T18:43:51.705+03:00,200,,0.4.5
71,on,208307,1777563834511867000,2026-04-30T18:43:54.592+03:00,200,,0.4.5
72,off,211184,1777563837385054000,2026-04-30T18:43:57.468+03:00,200,,0.4.5
73,on,214379,1777563840584883000,2026-04-30T18:44:00.680+03:00,200,,0.4.5
74,off,217314,1777563843519891000,2026-04-30T18:44:03.615+03:00,200,,0.4.5
75,on,220292,1777563846496023000,2026-04-30T18:44:06.587+03:00,200,,0.4.5
76,off,223358,1777563849563875000,2026-04-30T18:44:09.672+03:00,200,,0.4.5
77,on,226472,1777563852676672000,2026-04-30T18:44:12.782+03:00,200,,0.4.5
78,off,229394,1777563855599866000,2026-04-30T18:44:15.687+03:00,200,,0.4.5
79,on,232395,1777563858598055000,2026-04-30T18:44:18.695+03:00,200,,0.4.5
80,off,235586,1777563861791852000,2026-04-30T18:44:21.884+03:00,200,,0.4.5
81,on,238596,1777563864801828000,2026-04-30T18:44:24.972+03:00,200,,0.4.5
82,off,241786,1777563867991840000,2026-04-30T18:44:28.079+03:00,200,,0.4.5
83,on,244544,1777563870747058000,2026-04-30T18:44:30.834+03:00,200,,0.4.5
84,off,247739,1777563873943210000,2026-04-30T18:44:34.025+03:00,200,,0.4.5
85,on,250855,1777563877060840000,2026-04-30T18:44:37.145+03:00,200,,0.4.5
86,off,253913,1777563880115711000,2026-04-30T18:44:40.226+03:00,200,,0.4.5
87,on,257086,1777563883287784000,2026-04-30T18:44:43.369+03:00,200,,0.4.5
88,off,260023,1777563886225440000,2026-04-30T18:44:46.315+03:00,200,,0.4.5
89,on,262873,1777563889078180000,2026-04-30T18:44:49.158+03:00,200,,0.4.5
90,off,265917,1777563892121404000,2026-04-30T18:44:52.219+03:00,200,,0.4.5
91,on,269049,1777563895250112000,2026-04-30T18:44:55.369+03:00,200,,0.4.5
92,off,272126,1777563898329420000,2026-04-30T18:44:58.451+03:00,200,,0.4.5
93,on,275295,1777563901497359000,2026-04-30T18:45:01.577+03:00,200,,0.4.5
94,off,278145,1777563904350783000,2026-04-30T18:45:09.590+03:00,200,,0.4.5
95,on,281004,1777563909591555000,2026-04-30T18:45:09.683+03:00,200,,0.4.5
96,off,284210,1777563910411735000,2026-04-30T18:45:10.496+03:00,200,,0.4.5
97,on,287147,1777563913351439000,2026-04-30T18:45:13.441+03:00,200,,0.4.5
98,off,290164,1777563916366601000,2026-04-30T18:45:16.477+03:00,200,,0.4.5
99,on,292963,1777563919168794000,2026-04-30T18:45:19.260+03:00,200,,0.4.5
100,off,296128,1777563922334990000,2026-04-30T18:45:22.434+03:00,200,,0.4.5
