command_index,target_state,planned_offset_ms,sent_time_ns,sent_at_local,status_code,error,pipeline_version
23,on,66084,1777562839617128000,2026-04-30T18:27:19.720+03:00,200,,0.4.5
24,off,69061,1777562842593029000,2026-04-30T18:27:22.686+03:00,200,,0.4.5
25,on,72259,1777562845789733000,2026-04-30T18:27:25.875+03:00,200,,0.4.5
26,off,75043,1777562848577915000,2026-04-30T18:27:28.659+03:00,200,,0.4.5
27,on,78267,1777562851801879000,2026-04-30T18:27:31.906+03:00,200,,0.4.5
28,off,81329,1777562854862651000,2026-04-30T18:27:34.983+03:00,200,,0.4.5
29,on,84456,1777562857986649000,2026-04-30T18:27:38.102+03:00,200,,0.4.5
30,off,87644,1777562861175216000,2026-04-30T18:27:41.277+03:00,200,,0.4.5
31,on,90877,1777562864409606000,2026-04-30T18:27:44.496+03:00,200,,0.4.5
32,off,93729,1777562867262298000,2026-04-30T18:27:47.360+03:00,200,,0.4.5
33,on,96752,1777562870286031000,2026-04-30T18:27:50.379+03:00,200,,0.4.5
34,off,99603,1777562873133543000,2026-04-30T18:27:53.215+03:00,200,,0.4.5
35,on,102603,1777562876137838000,2026-04-30T18:27:56.224+03:00,200,,0.4.5
36,off,105654,1777562879188836000,2026-04-30T18:27:59.288+03:00,200,,0.4.5
37,on,108872,1777562882404241000,2026-04-30T18:28:02.543+03:00,200,,0.4.5
38,off,112019,1777562885552649000,2026-04-30T18:28:05.675+03:00,200,,0.4.5
39,on,114989,1777562888520487000,2026-04-30T18:28:08.616+03:00,200,,0.4.5
40,off,118089,1777562891620356000,2026-04-30T18:28:11.703+03:00,200,,0.4.5
41,on,120852,1777562894383429000,2026-04-30T18:28:14.467+03:00,200,,0.4.5
42,off,123641,1777562897175035000,2026-04-30T18:28:17.262+03:00,200,,0.4.5
43,on,126554,1777562900087119000,2026-04-30T18:28:20.170+03:00,200,,0.4.5
44,off,129341,1777562902872544000,2026-04-30T18:28:22.959+03:00,200,,0.4.5
45,on,132154,1777562905688806000,2026-04-30T18:28:25.776+03:00,200,,0.4.5
46,off,135130,1777562908664803000,2026-04-30T18:28:28.755+03:00,200,,0.4.5
47,on,138205,1777562911738908000,2026-04-30T18:28:31.845+03:00,200,,0.4.5
48,off,141031,1777562914565806000,2026-04-30T18:28:34.650+03:00,200,,0.4.5
49,on,143878,1777562917412770000,2026-04-30T18:28:37.498+03:00,200,,0.4.5
50,off,146931,1777562920465792000,2026-04-30T18:28:40.574+03:00,200,,0.4.5
51,on,150017,1777562923547832000,2026-04-30T18:28:43.683+03:00,200,,0.4.5
52,off,153232,1777562926766765000,2026-04-30T18:28:46.854+03:00,200,,0.4.5
53,on,156121,1777562929652966000,2026-04-30T18:28:49.746+03:00,200,,0.4.5
54,off,159158,1777562932691613000,2026-04-30T18:28:52.774+03:00,200,,0.4.5
55,on,162059,1777562935593097000,2026-04-30T18:28:55.681+03:00,200,,0.4.5
56,off,165127,1777562938657082000,2026-04-30T18:28:58.760+03:00,200,,0.4.5
57,on,168091,1777562941621117000,2026-04-30T18:29:01.703+03:00,200,,0.4.5
58,off,171128,1777562944662753000,2026-04-30T18:29:04.769+03:00,200,,0.4.5
59,on,174170,1777562947702908000,2026-04-30T18:29:07.804+03:00,200,,0.4.5
60,off,177335,1777562950868013000,2026-04-30T18:29:10.962+03:00,200,,0.4.5
61,on,180253,1777562953787756000,2026-04-30T18:29:13.881+03:00,200,,0.4.5
62,off,183450,1777562956983167000,2026-04-30T18:29:17.066+03:00,200,,0.4.5
63,on,186385,1777562959919830000,2026-04-30T18:29:20.008+03:00,200,,0.4.5
64,off,189478,1777562963010943000,2026-04-30T18:29:23.108+03:00,200,,0.4.5
65,on,192423,1777562965957724000,2026-04-30T18:29:26.041+03:00,200,,0.4.5
66,off,195203,1777562968733200000,2026-04-30T18:29:28.815+03:00,200,,0.4.5
67,on,197963,1777562971495202000,2026-04-30T18:29:31.587+03:00,200,,0.4.5
68,off,201079,1777562974611831000,2026-04-30T18:29:34.702+03:00,200,,0.4.5
69,on,204207,1777562977741207000,2026-04-30T18:29:37.830+03:00,200,,0.4.5
70,off,207027,1777562980558092000,2026-04-30T18:29:40.641+03:00,200,,0.4.5
71,on,209777,1777562983307951000,2026-04-30T18:29:43.400+03:00,200,,0.4.5
72,off,212920,1777562986452032000,2026-04-30T18:29:46.533+03:00,200,,0.4.5
73,on,215857,1777562989391394000,2026-04-30T18:29:49.472+03:00,200,,0.4.5
74,off,219088,1777562992620386000,2026-04-30T18:29:52.702+03:00,200,,0.4.5
75,on,222273,1777562995805378000,2026-04-30T18:29:55.891+03:00,200,,0.4.5
76,off,225123,1777562998657676000,2026-04-30T18:29:58.740+03:00,200,,0.4.5
77,on,228304,1777563001838734000,2026-04-30T18:30:01.924+03:00,200,,0.4.5
78,off,231412,1777563004946657000,2026-04-30T18:30:05.050+03:00,200,,0.4.5
79,on,234166,1777563007700704000,2026-04-30T18:30:07.793+03:00,200,,0.4.5
80,off,236919,1777563010450076000,2026-04-30T18:30:10.564+03:00,200,,0.4.5
81,on,239840,1777563013373528000,2026-04-30T18:30:13.453+03:00,200,,0.4.5
82,off,243062,1777563016592722000,2026-04-30T18:30:16.682+03:00,200,,0.4.5
83,on,246209,1777563019740386000,2026-04-30T18:30:19.849+03:00,200,,0.4.5
84,off,249294,1777563022828330000,2026-04-30T18:30:22.983+03:00,200,,0.4.5
85,on,252391,1777563025923833000,2026-04-30T18:30:26.039+03:00,200,,0.4.5
86,off,255535,1777563029068873000,2026-04-30T18:30:29.165+03:00,200,,0.4.5
87,on,258360,1777563031894659000,2026-04-30T18:30:31.989+03:00,200,,0.4.5
88,off,261438,1777563034970019000,2026-04-30T18:30:35.063+03:00,200,,0.4.5
89,on,264404,1777563037937609000,2026-04-30T18:30:38.026+03:00,200,,0.4.5
90,off,267213,1777563040746961000,2026-04-30T18:30:40.831+03:00,200,,0.4.5
91,on,270324,1777563043858628000,2026-04-30T18:30:43.951+03:00,200,,0.4.5
92,off,273140,1777563046672542000,2026-04-30T18:30:46.765+03:00,200,,0.4.5
93,on,276277,1777563049811549000,2026-04-30T18:30:49.898+03:00,200,,0.4.5
94,off,279464,1777563052994910000,2026-04-30T18:30:53.100+03:00,200,,0.4.5
95,on,282348,1777563055882613000,2026-04-30T18:30:55.989+03:00,200,,0.4.5
96,off,285247,1777563058778242000,2026-04-30T18:30:58.859+03:00,200,,0.4.5
97,on,288144,1777563061674345000,2026-04-30T18:31:01.773+03:00,200,,0.4.5
98,off,290940,1777563064474575000,2026-04-30T18:31:04.564+03:00,200,,0.4.5
99,on,294055,1777563067589573000,2026-04-30T18:31:07.676+03:00,200,,0.4.5
100,off,297004,1777563070541853000,2026-04-30T18:31:10.627+03:00,200,,0.4.5
