type,seq,exp,t_local_us,bus_v,shunt_mV,current_mA,power_mW,wifi_rssi
power_sample,1575,W2_wifi_periodic_1s_quiet_ctrl_v1,159680489,5.048750,5.117500,64.683968,327.328247,-24
power_sample,1576,W2_wifi_periodic_1s_quiet_ctrl_v1,159780418,5.048750,5.895000,64.683968,327.328247,-30
power_sample,1577,W2_wifi_periodic_1s_quiet_ctrl_v1,159880432,5.048750,5.042500,64.879387,327.328247,-25
power_sample,1578,W2_wifi_periodic_1s_quiet_ctrl_v1,159980420,5.048750,5.117500,64.977097,327.328247,-25
power_sample,1579,W2_wifi_periodic_1s_quiet_ctrl_v1,160080473,5.048750,5.692500,64.683968,327.328247,-25
power_sample,1580,W2_wifi_periodic_1s_quiet_ctrl_v1,160180436,5.048750,6.460000,64.683968,327.328247,-24
power_sample,1581,W2_wifi_periodic_1s_quiet_ctrl_v1,160280435,5.048750,13.434999,83.248856,407.938934,-25
power_sample,1582,W2_wifi_periodic_1s_quiet_ctrl_v1,160380481,5.048750,5.395000,64.683968,327.328247,-25
power_sample,1583,W2_wifi_periodic_1s_quiet_ctrl_v1,160480414,5.048750,6.147500,64.586258,312.671753,-25
power_sample,1584,W2_wifi_periodic_1s_quiet_ctrl_v1,160580435,5.048750,5.012500,64.879387,327.328247,-25
power_sample,1585,W2_wifi_periodic_1s_quiet_ctrl_v1,160680414,5.048750,4.950000,64.683968,327.328247,-24
power_sample,1586,W2_wifi_periodic_1s_quiet_ctrl_v1,160780435,5.050000,5.757500,64.683968,327.328247,-24
power_sample,1587,W2_wifi_periodic_1s_quiet_ctrl_v1,160880455,5.050000,5.065000,64.683968,327.328247,-24
power_sample,1588,W2_wifi_periodic_1s_quiet_ctrl_v1,160980428,5.043750,5.067500,64.683968,327.328247,-25
power_sample,1589,W2_wifi_periodic_1s_quiet_ctrl_v1,161080489,5.048750,5.645000,64.879387,327.328247,-25
power_sample,1590,W2_wifi_periodic_1s_quiet_ctrl_v1,161180476,5.050000,6.457500,64.683968,327.328247,-24
power_sample,1591,W2_wifi_periodic_1s_quiet_ctrl_v1,161280458,4.936250,12.527500,148.128235,725.496155,-25
power_sample,1592,W2_wifi_periodic_1s_quiet_ctrl_v1,161380481,5.047500,5.212500,64.683968,327.328247,-24
power_sample,1593,W2_wifi_periodic_1s_quiet_ctrl_v1,161480414,5.048750,5.957500,64.683968,327.328247,-25
power_sample,1594,W2_wifi_periodic_1s_quiet_ctrl_v1,161580435,5.048750,5.095000,64.683968,327.328247,-24
power_sample,1595,W2_wifi_periodic_1s_quiet_ctrl_v1,161680414,5.052500,5.145000,64.488548,324.885498,-25
power_sample,1596,W2_wifi_periodic_1s_quiet_ctrl_v1,161780458,5.050000,5.685000,64.683968,327.328247,-25
power_sample,1597,W2_wifi_periodic_1s_quiet_ctrl_v1,161880473,5.050000,6.467500,64.683968,327.328247,-25
power_sample,1598,W2_wifi_periodic_1s_quiet_ctrl_v1,161980422,5.046250,5.135000,64.683968,327.328247,-25
power_sample,1599,W2_wifi_periodic_1s_quiet_ctrl_v1,162080489,5.048750,5.422500,64.683968,327.328247,-25
power_sample,1600,W2_wifi_periodic_1s_quiet_ctrl_v1,162180417,5.050000,6.165000,64.781670,312.671753,-24
power_sample,1601,W2_wifi_periodic_1s_quiet_ctrl_v1,162280452,4.883750,13.577499,142.851898,701.068726,-25
power_sample,1602,W2_wifi_periodic_1s_quiet_ctrl_v1,162380497,5.051250,5.052500,64.683968,327.328247,-24
power_sample,1603,W2_wifi_periodic_1s_quiet_ctrl_v1,162480489,5.050000,5.875000,64.683968,327.328247,-24
power_sample,1604,W2_wifi_periodic_1s_quiet_ctrl_v1,162580417,5.048750,5.102500,64.879387,327.328247,-25
power_sample,1605,W2_wifi_periodic_1s_quiet_ctrl_v1,162680414,5.055000,5.037500,64.683968,327.328247,-24
power_sample,1606,W2_wifi_periodic_1s_quiet_ctrl_v1,162780458,5.050000,5.660000,64.683968,327.328247,-24
power_sample,1607,W2_wifi_periodic_1s_quiet_ctrl_v1,162880473,5.050000,6.445000,64.683968,327.328247,-25
power_sample,1608,W2_wifi_periodic_1s_quiet_ctrl_v1,162980443,5.048750,5.067500,64.683968,327.328247,-24
power_sample,1609,W2_wifi_periodic_1s_quiet_ctrl_v1,163080414,5.048750,5.135000,64.683968,327.328247,-25
power_sample,1610,W2_wifi_periodic_1s_quiet_ctrl_v1,163180417,5.050000,6.035000,64.683968,307.786255,-25
power_sample,1611,W2_wifi_periodic_1s_quiet_ctrl_v1,163280436,4.898750,5.145000,139.432053,691.297729,-24
power_sample,1612,W2_wifi_periodic_1s_quiet_ctrl_v1,163380440,5.050000,5.050000,64.683968,327.328247,-25
power_sample,1613,W2_wifi_periodic_1s_quiet_ctrl_v1,163480455,5.048750,5.692500,64.683968,327.328247,-24
power_sample,1614,W2_wifi_periodic_1s_quiet_ctrl_v1,163580443,5.048750,6.467500,64.781670,327.328247,-25
power_sample,1615,W2_wifi_periodic_1s_quiet_ctrl_v1,163680414,5.048750,5.147500,64.683968,327.328247,-24
power_sample,1616,W2_wifi_periodic_1s_quiet_ctrl_v1,163780436,5.050000,5.417500,64.781670,327.328247,-25
power_sample,1617,W2_wifi_periodic_1s_quiet_ctrl_v1,163880455,5.050000,6.287500,64.781670,320.000000,-24
power_sample,1618,W2_wifi_periodic_1s_quiet_ctrl_v1,163980425,5.048750,4.922500,64.683968,327.328247,-24
power_sample,1619,W2_wifi_periodic_1s_quiet_ctrl_v1,164080489,5.050000,5.075000,64.683968,327.328247,-24
power_sample,1620,W2_wifi_periodic_1s_quiet_ctrl_v1,164180417,5.050000,5.817500,64.781670,327.328247,-25
power_sample,1621,W2_wifi_periodic_1s_quiet_ctrl_v1,164280435,4.910000,5.015000,139.822906,337.099213,-24
power_sample,1622,W2_wifi_periodic_1s_quiet_ctrl_v1,164380461,5.053750,5.102500,64.683968,327.328247,-25
power_sample,1623,W2_wifi_periodic_1s_quiet_ctrl_v1,164480473,5.050000,5.712500,64.781670,327.328247,-24
power_sample,1624,W2_wifi_periodic_1s_quiet_ctrl_v1,164580445,5.050000,7.635000,64.781670,376.183197,-24
power_sample,1625,W2_wifi_periodic_1s_quiet_ctrl_v1,164680414,5.048750,5.075000,64.683968,327.328247,-25
power_sample,1626,W2_wifi_periodic_1s_quiet_ctrl_v1,164780435,5.050000,5.290000,64.683968,327.328247,-25
power_sample,1627,W2_wifi_periodic_1s_quiet_ctrl_v1,164880473,5.051250,6.157500,64.488548,312.671753,-25
power_sample,1628,W2_wifi_periodic_1s_quiet_ctrl_v1,164980464,5.048750,5.045000,64.683968,327.328247,-24
power_sample,1629,W2_wifi_periodic_1s_quiet_ctrl_v1,165080489,5.050000,4.917500,64.683968,327.328247,-25
power_sample,1630,W2_wifi_periodic_1s_quiet_ctrl_v1,165180417,5.050000,5.690000,64.683968,327.328247,-25
power_sample,1631,W2_wifi_periodic_1s_quiet_ctrl_v1,165280418,5.041250,6.470000,87.548088,327.328247,-24
power_sample,1632,W2_wifi_periodic_1s_quiet_ctrl_v1,165380440,5.047500,5.092500,64.683968,327.328247,-25
power_sample,1633,W2_wifi_periodic_1s_quiet_ctrl_v1,165480432,5.048750,5.435000,64.977097,327.328247,-25
power_sample,1634,W2_wifi_periodic_1s_quiet_ctrl_v1,165580435,4.950000,14.717500,64.683968,725.496155,-25
power_sample,1635,W2_wifi_periodic_1s_quiet_ctrl_v1,165680414,5.048750,4.960000,64.683968,327.328247,-25
power_sample,1636,W2_wifi_periodic_1s_quiet_ctrl_v1,165780435,5.048750,5.057500,64.683968,327.328247,-24
power_sample,1637,W2_wifi_periodic_1s_quiet_ctrl_v1,165880455,5.048750,5.955000,64.781670,327.328247,-25
power_sample,1638,W2_wifi_periodic_1s_quiet_ctrl_v1,165980417,5.048750,5.035000,64.781670,327.328247,-25
power_sample,1639,W2_wifi_periodic_1s_quiet_ctrl_v1,166080456,5.051250,5.137500,64.586258,327.328247,-24
power_sample,1640,W2_wifi_periodic_1s_quiet_ctrl_v1,166180493,5.048750,5.680000,64.683968,327.328247,-25
power_sample,1641,W2_wifi_periodic_1s_quiet_ctrl_v1,166280461,5.047500,6.470000,64.781670,327.328247,-25
power_sample,1642,W2_wifi_periodic_1s_quiet_ctrl_v1,166380497,5.050000,5.165000,64.683968,327.328247,-24
power_sample,1643,W2_wifi_periodic_1s_quiet_ctrl_v1,166480455,5.050000,5.390000,64.683968,327.328247,-24
power_sample,1644,W2_wifi_periodic_1s_quiet_ctrl_v1,166580468,4.885000,14.072499,149.203049,691.297729,-25
power_sample,1645,W2_wifi_periodic_1s_quiet_ctrl_v1,166680473,5.050000,4.917500,64.879387,327.328247,-25
power_sample,1646,W2_wifi_periodic_1s_quiet_ctrl_v1,166780436,5.048750,4.912500,64.683968,327.328247,-25
power_sample,1647,W2_wifi_periodic_1s_quiet_ctrl_v1,166880473,5.050000,5.800000,64.683968,327.328247,-25
power_sample,1648,W2_wifi_periodic_1s_quiet_ctrl_v1,166980461,5.050000,5.062500,64.781670,327.328247,-25
power_sample,1649,W2_wifi_periodic_1s_quiet_ctrl_v1,167080478,4.885000,13.389999,148.225952,725.496155,-24
power_sample,1650,W2_wifi_periodic_1s_quiet_ctrl_v1,167180422,4.883750,13.660000,145.099228,708.396912,-25
power_sample,1651,W2_wifi_periodic_1s_quiet_ctrl_v1,167280492,5.048750,6.470000,64.781670,327.328247,-25
power_sample,1652,W2_wifi_periodic_1s_quiet_ctrl_v1,167380440,5.050000,5.060000,64.781670,327.328247,-25
power_sample,1653,W2_wifi_periodic_1s_quiet_ctrl_v1,167480432,5.050000,5.105000,64.781670,327.328247,-24
power_sample,1654,W2_wifi_periodic_1s_quiet_ctrl_v1,167580501,4.897500,13.537499,147.346558,671.755737,-24
power_sample,1655,W2_wifi_periodic_1s_quiet_ctrl_v1,167680473,5.048750,5.142500,64.683968,327.328247,-24
power_sample,1656,W2_wifi_periodic_1s_quiet_ctrl_v1,167780417,5.052500,5.150000,64.586258,327.328247,-25
power_sample,1657,W2_wifi_periodic_1s_quiet_ctrl_v1,167880444,5.050000,5.705000,64.683968,327.328247,-25
power_sample,1658,W2_wifi_periodic_1s_quiet_ctrl_v1,167980477,5.048750,6.470000,64.781670,327.328247,-25
power_sample,1659,W2_wifi_periodic_1s_quiet_ctrl_v1,168080474,5.048750,5.140000,64.683968,327.328247,-25
power_sample,1660,W2_wifi_periodic_1s_quiet_ctrl_v1,168180477,5.050000,5.420000,64.683968,327.328247,-25
power_sample,1661,W2_wifi_periodic_1s_quiet_ctrl_v1,168280440,5.048750,6.192500,64.683968,315.114502,-25
power_sample,1662,W2_wifi_periodic_1s_quiet_ctrl_v1,168380462,5.050000,4.890000,64.977097,327.328247,-24
power_sample,1663,W2_wifi_periodic_1s_quiet_ctrl_v1,168480473,5.048750,5.037500,64.683968,327.328247,-24
power_sample,1664,W2_wifi_periodic_1s_quiet_ctrl_v1,168580406,4.902500,6.162500,139.432053,683.969421,-25
power_sample,1665,W2_wifi_periodic_1s_quiet_ctrl_v1,168680473,5.048750,5.020000,64.879387,327.328247,-24
power_sample,1666,W2_wifi_periodic_1s_quiet_ctrl_v1,168780417,5.055000,5.022500,64.683968,327.328247,-25
power_sample,1667,W2_wifi_periodic_1s_quiet_ctrl_v1,168880445,5.048750,6.430000,64.683968,327.328247,-25
power_sample,1668,W2_wifi_periodic_1s_quiet_ctrl_v1,168980495,5.050000,6.450000,64.781670,327.328247,-25
power_sample,1669,W2_wifi_periodic_1s_quiet_ctrl_v1,169080455,5.048750,5.042500,64.683968,327.328247,-25
power_sample,1670,W2_wifi_periodic_1s_quiet_ctrl_v1,169180436,5.048750,5.210000,64.683968,327.328247,-24
power_sample,1671,W2_wifi_periodic_1s_quiet_ctrl_v1,169280491,5.050000,6.162500,64.683968,312.671753,-25
power_sample,1672,W2_wifi_periodic_1s_quiet_ctrl_v1,169380497,5.050000,5.025000,64.683968,327.328247,-25
power_sample,1673,W2_wifi_periodic_1s_quiet_ctrl_v1,169480473,5.050000,4.952500,64.683968,327.328247,-25
power_sample,1674,W2_wifi_periodic_1s_quiet_ctrl_v1,169580411,5.041250,5.712500,97.221367,488.549622,-25
power_sample,1675,W2_wifi_periodic_1s_quiet_ctrl_v1,169680473,5.048750,5.142500,64.781670,327.328247,-25
power_sample,1676,W2_wifi_periodic_1s_quiet_ctrl_v1,169780436,5.048750,5.147500,64.683968,327.328247,-25
power_sample,1677,W2_wifi_periodic_1s_quiet_ctrl_v1,169880421,4.965000,13.742499,64.781670,320.000000,-24
power_sample,1678,W2_wifi_periodic_1s_quiet_ctrl_v1,169980422,5.050000,6.230000,64.781670,315.114502,-24
power_sample,1679,W2_wifi_periodic_1s_quiet_ctrl_v1,170080432,5.048750,4.927500,64.683968,327.328247,-25
power_sample,1680,W2_wifi_periodic_1s_quiet_ctrl_v1,170180435,5.050000,5.042500,64.683968,327.328247,-25
power_sample,1681,W2_wifi_periodic_1s_quiet_ctrl_v1,170280440,5.050000,5.865000,64.683968,327.328247,-25
power_sample,1682,W2_wifi_periodic_1s_quiet_ctrl_v1,170380481,5.048750,5.080000,64.683968,327.328247,-25
power_sample,1683,W2_wifi_periodic_1s_quiet_ctrl_v1,170480432,5.051250,5.092500,64.683968,327.328247,-24
power_sample,1684,W2_wifi_periodic_1s_quiet_ctrl_v1,170580493,5.046250,5.717500,64.683968,327.328247,-24
power_sample,1685,W2_wifi_periodic_1s_quiet_ctrl_v1,170680455,5.048750,6.472500,64.683968,327.328247,-25
power_sample,1686,W2_wifi_periodic_1s_quiet_ctrl_v1,170780417,5.048750,5.072500,64.683968,327.328247,-24
power_sample,1687,W2_wifi_periodic_1s_quiet_ctrl_v1,170880484,4.883750,13.304999,149.887009,732.824463,-24
power_sample,1688,W2_wifi_periodic_1s_quiet_ctrl_v1,170980435,5.050000,6.137500,64.488548,312.671753,-25
power_sample,1689,W2_wifi_periodic_1s_quiet_ctrl_v1,171080414,5.048750,5.122500,64.683968,327.328247,-24
power_sample,1690,W2_wifi_periodic_1s_quiet_ctrl_v1,171180417,5.051250,5.022500,64.683968,327.328247,-24
power_sample,1691,W2_wifi_periodic_1s_quiet_ctrl_v1,171280432,5.048750,5.722500,64.683968,327.328247,-25
power_sample,1692,W2_wifi_periodic_1s_quiet_ctrl_v1,171380440,5.048750,5.117500,64.683968,327.328247,-24
power_sample,1693,W2_wifi_periodic_1s_quiet_ctrl_v1,171480473,5.055000,5.035000,64.781670,327.328247,-24
power_sample,1694,W2_wifi_periodic_1s_quiet_ctrl_v1,171580466,5.048750,5.537500,64.879387,327.328247,-24
power_sample,1695,W2_wifi_periodic_1s_quiet_ctrl_v1,171680473,5.050000,6.397500,64.683968,324.885498,-24
power_sample,1696,W2_wifi_periodic_1s_quiet_ctrl_v1,171780435,5.050000,5.025000,64.683968,327.328247,-25
power_sample,1697,W2_wifi_periodic_1s_quiet_ctrl_v1,171880438,4.898750,12.542500,148.030533,725.496155,-25
power_sample,1698,W2_wifi_periodic_1s_quiet_ctrl_v1,171980417,5.048750,5.892500,64.683968,327.328247,-24
power_sample,1699,W2_wifi_periodic_1s_quiet_ctrl_v1,172080455,5.050000,5.082500,64.683968,327.328247,-24
power_sample,1700,W2_wifi_periodic_1s_quiet_ctrl_v1,172180435,5.052500,5.150000,64.488548,324.885498,-25
power_sample,1701,W2_wifi_periodic_1s_quiet_ctrl_v1,172280455,5.048750,5.715000,64.683968,327.328247,-25
power_sample,1702,W2_wifi_periodic_1s_quiet_ctrl_v1,172380481,5.050000,6.470000,64.781670,327.328247,-25
power_sample,1703,W2_wifi_periodic_1s_quiet_ctrl_v1,172480455,5.048750,5.152500,64.683968,327.328247,-25
power_sample,1704,W2_wifi_periodic_1s_quiet_ctrl_v1,172580477,5.048750,5.402500,64.683968,327.328247,-25
power_sample,1705,W2_wifi_periodic_1s_quiet_ctrl_v1,172680414,5.050000,6.160000,64.683968,312.671753,-25
power_sample,1706,W2_wifi_periodic_1s_quiet_ctrl_v1,172780458,5.048750,4.917500,64.977097,327.328247,-25
power_sample,1707,W2_wifi_periodic_1s_quiet_ctrl_v1,172880466,4.896250,5.577500,139.236633,681.526733,-25
power_sample,1708,W2_wifi_periodic_1s_quiet_ctrl_v1,172980458,5.050000,5.805000,64.683968,327.328247,-24
power_sample,1709,W2_wifi_periodic_1s_quiet_ctrl_v1,173080414,5.050000,5.140000,64.683968,327.328247,-24
power_sample,1710,W2_wifi_periodic_1s_quiet_ctrl_v1,173180506,5.053750,5.402500,64.683968,327.328247,-24
power_sample,1711,W2_wifi_periodic_1s_quiet_ctrl_v1,173280432,5.048750,5.570000,64.781670,327.328247,-25
power_sample,1712,W2_wifi_periodic_1s_quiet_ctrl_v1,173380441,5.048750,6.407500,64.683968,324.885498,-25
power_sample,1713,W2_wifi_periodic_1s_quiet_ctrl_v1,173480456,5.048750,5.070000,64.683968,327.328247,-25
power_sample,1714,W2_wifi_periodic_1s_quiet_ctrl_v1,173580477,5.050000,5.240000,64.683968,327.328247,-25
power_sample,1715,W2_wifi_periodic_1s_quiet_ctrl_v1,173680473,5.048750,6.065000,64.683968,307.786255,-25
power_sample,1716,W2_wifi_periodic_1s_quiet_ctrl_v1,173780436,5.050000,5.132500,64.683968,327.328247,-24
power_sample,1717,W2_wifi_periodic_1s_quiet_ctrl_v1,173880456,5.042500,5.095000,104.158775,525.190857,-24
power_sample,1718,W2_wifi_periodic_1s_quiet_ctrl_v1,173980493,5.048750,5.697500,64.683968,327.328247,-25
power_sample,1719,W2_wifi_periodic_1s_quiet_ctrl_v1,174080455,5.048750,6.470000,64.683968,327.328247,-25
power_sample,1720,W2_wifi_periodic_1s_quiet_ctrl_v1,174180503,5.050000,13.412499,64.683968,324.885498,-25
power_sample,1721,W2_wifi_periodic_1s_quiet_ctrl_v1,174280414,5.050000,5.395000,64.683968,327.328247,-24
power_sample,1722,W2_wifi_periodic_1s_quiet_ctrl_v1,174380422,5.048750,6.187500,64.683968,312.671753,-25
power_sample,1723,W2_wifi_periodic_1s_quiet_ctrl_v1,174480473,5.050000,4.947500,64.879387,327.328247,-25
power_sample,1724,W2_wifi_periodic_1s_quiet_ctrl_v1,174580493,5.050000,5.065000,64.683968,327.328247,-25
power_sample,1725,W2_wifi_periodic_1s_quiet_ctrl_v1,174680473,5.048750,5.872500,64.683968,327.328247,-25
power_sample,1726,W2_wifi_periodic_1s_quiet_ctrl_v1,174780493,5.048750,5.045000,64.879387,327.328247,-25
power_sample,1727,W2_wifi_periodic_1s_quiet_ctrl_v1,174880492,5.048750,5.127500,64.781670,327.328247,-25
power_sample,1728,W2_wifi_periodic_1s_quiet_ctrl_v1,174980435,5.048750,5.652500,64.683968,327.328247,-24
power_sample,1729,W2_wifi_periodic_1s_quiet_ctrl_v1,175080473,5.050000,6.447500,64.781670,327.328247,-25
power_sample,1730,W2_wifi_periodic_1s_quiet_ctrl_v1,175180430,5.038750,13.080000,146.662598,715.725159,-24
power_sample,1731,W2_wifi_periodic_1s_quiet_ctrl_v1,175280456,5.048750,5.277500,64.683968,327.328247,-24
power_sample,1732,W2_wifi_periodic_1s_quiet_ctrl_v1,175380481,5.048750,6.147500,64.683968,312.671753,-25
power_sample,1733,W2_wifi_periodic_1s_quiet_ctrl_v1,175480432,5.050000,5.157500,64.683968,327.328247,-25
power_sample,1734,W2_wifi_periodic_1s_quiet_ctrl_v1,175580477,5.050000,4.927500,64.683968,327.328247,-25
power_sample,1735,W2_wifi_periodic_1s_quiet_ctrl_v1,175680473,5.050000,5.740000,64.781670,327.328247,-25
power_sample,1736,W2_wifi_periodic_1s_quiet_ctrl_v1,175780435,5.050000,6.472500,64.683968,327.328247,-25
power_sample,1737,W2_wifi_periodic_1s_quiet_ctrl_v1,175880416,5.046250,5.162500,64.683968,327.328247,-24
power_sample,1738,W2_wifi_periodic_1s_quiet_ctrl_v1,175980476,5.050000,5.450000,64.781670,327.328247,-25
power_sample,1739,W2_wifi_periodic_1s_quiet_ctrl_v1,176080455,5.050000,6.322500,64.683968,320.000000,-25
power_sample,1740,W2_wifi_periodic_1s_quiet_ctrl_v1,176180433,4.886250,12.455000,147.541992,725.496155,-24
power_sample,1741,W2_wifi_periodic_1s_quiet_ctrl_v1,176280455,5.048750,5.055000,64.683968,327.328247,-25
power_sample,1742,W2_wifi_periodic_1s_quiet_ctrl_v1,176380481,5.048750,5.962500,64.683968,327.328247,-25
power_sample,1743,W2_wifi_periodic_1s_quiet_ctrl_v1,176480432,5.050000,5.047500,64.879387,327.328247,-25
power_sample,1744,W2_wifi_periodic_1s_quiet_ctrl_v1,176580476,5.051250,5.155000,64.683968,327.328247,-25
power_sample,1745,W2_wifi_periodic_1s_quiet_ctrl_v1,176680473,5.048750,5.715000,64.781670,327.328247,-25
power_sample,1746,W2_wifi_periodic_1s_quiet_ctrl_v1,176780435,5.048750,6.467500,64.683968,327.328247,-25
power_sample,1747,W2_wifi_periodic_1s_quiet_ctrl_v1,176880414,5.047500,5.085000,64.683968,327.328247,-25
power_sample,1748,W2_wifi_periodic_1s_quiet_ctrl_v1,176980459,5.051250,5.362500,64.683968,327.328247,-24
power_sample,1749,W2_wifi_periodic_1s_quiet_ctrl_v1,177080414,5.050000,6.107500,64.488548,307.786255,-24
power_sample,1750,W2_wifi_periodic_1s_quiet_ctrl_v1,177180485,4.890000,5.857500,139.627472,683.969421,-24
power_sample,1751,W2_wifi_periodic_1s_quiet_ctrl_v1,177280473,5.048750,4.922500,64.683968,327.328247,-24
power_sample,1752,W2_wifi_periodic_1s_quiet_ctrl_v1,177380481,5.048750,5.802500,64.683968,327.328247,-25
power_sample,1753,W2_wifi_periodic_1s_quiet_ctrl_v1,177480490,5.050000,5.215000,64.683968,327.328247,-25
power_sample,1754,W2_wifi_periodic_1s_quiet_ctrl_v1,177580417,5.050000,5.130000,64.683968,327.328247,-25
power_sample,1755,W2_wifi_periodic_1s_quiet_ctrl_v1,177680432,5.050000,5.460000,64.977097,327.328247,-24
power_sample,1756,W2_wifi_periodic_1s_quiet_ctrl_v1,177780493,5.048750,6.455000,64.683968,327.328247,-25
power_sample,1757,W2_wifi_periodic_1s_quiet_ctrl_v1,177880480,5.047500,5.082500,64.781670,327.328247,-25
power_sample,1758,W2_wifi_periodic_1s_quiet_ctrl_v1,177980417,5.048750,5.085000,64.683968,327.328247,-25
power_sample,1759,W2_wifi_periodic_1s_quiet_ctrl_v1,178080473,5.050000,6.027500,64.683968,305.343506,-25
power_sample,1760,W2_wifi_periodic_1s_quiet_ctrl_v1,178180448,4.900000,5.107500,111.096184,559.389282,-25
power_sample,1761,W2_wifi_periodic_1s_quiet_ctrl_v1,178280473,5.050000,5.132500,64.488548,324.885498,-25
power_sample,1762,W2_wifi_periodic_1s_quiet_ctrl_v1,178380497,5.050000,5.682500,64.683968,327.328247,-30
power_sample,1763,W2_wifi_periodic_1s_quiet_ctrl_v1,178480474,5.050000,6.475000,64.781670,324.885498,-25
power_sample,1764,W2_wifi_periodic_1s_quiet_ctrl_v1,178580476,5.047500,5.180000,64.781670,327.328247,-25
power_sample,1765,W2_wifi_periodic_1s_quiet_ctrl_v1,178680432,5.048750,5.397500,64.683968,327.328247,-25
power_sample,1766,W2_wifi_periodic_1s_quiet_ctrl_v1,178780477,5.048750,6.217500,64.683968,315.114502,-24
power_sample,1767,W2_wifi_periodic_1s_quiet_ctrl_v1,178880435,5.048750,5.002500,64.977097,327.328247,-25
power_sample,1768,W2_wifi_periodic_1s_quiet_ctrl_v1,178980493,5.048750,5.055000,64.781670,327.328247,-24
power_sample,1769,W2_wifi_periodic_1s_quiet_ctrl_v1,179080455,5.048750,5.815000,64.683968,327.328247,-24
power_sample,1770,W2_wifi_periodic_1s_quiet_ctrl_v1,179180458,5.020000,5.095000,138.845795,327.328247,-25
power_sample,1771,W2_wifi_periodic_1s_quiet_ctrl_v1,179280473,5.053750,5.075000,64.683968,327.328247,-25
power_sample,1772,W2_wifi_periodic_1s_quiet_ctrl_v1,179380422,5.050000,5.542500,64.781670,327.328247,-25
power_sample,1773,W2_wifi_periodic_1s_quiet_ctrl_v1,179480491,5.046250,14.322499,64.683968,703.511414,-24
power_sample,1774,W2_wifi_periodic_1s_quiet_ctrl_v1,179580417,5.050000,5.085000,64.781670,327.328247,-25
power_sample,1775,W2_wifi_periodic_1s_quiet_ctrl_v1,179680473,5.048750,5.245000,64.683968,327.328247,-24
power_sample,1776,W2_wifi_periodic_1s_quiet_ctrl_v1,179780435,5.048750,6.030000,64.683968,305.343506,-25
power_sample,1777,W2_wifi_periodic_1s_quiet_ctrl_v1,179880473,5.048750,5.175000,64.683968,327.328247,-25
power_sample,1778,W2_wifi_periodic_1s_quiet_ctrl_v1,179980435,5.051250,5.137500,64.683968,327.328247,-25
power_sample,1779,W2_wifi_periodic_1s_quiet_ctrl_v1,180080489,5.048750,5.732500,64.683968,327.328247,-24
power_sample,1780,W2_wifi_periodic_1s_quiet_ctrl_v1,180180411,4.887500,14.580000,144.708389,715.725159,-25
power_sample,1781,W2_wifi_periodic_1s_quiet_ctrl_v1,180280473,5.050000,5.160000,64.781670,327.328247,-25
power_sample,1782,W2_wifi_periodic_1s_quiet_ctrl_v1,180380497,5.050000,5.460000,64.781670,327.328247,-24
power_sample,1783,W2_wifi_periodic_1s_quiet_ctrl_v1,180480458,4.887500,14.589999,110.119080,715.725159,-24
power_sample,1784,W2_wifi_periodic_1s_quiet_ctrl_v1,180580493,5.050000,5.022500,64.977097,327.328247,-25
power_sample,1785,W2_wifi_periodic_1s_quiet_ctrl_v1,180680455,5.050000,5.062500,64.683968,327.328247,-25
power_sample,1786,W2_wifi_periodic_1s_quiet_ctrl_v1,180780417,5.050000,5.812500,64.683968,327.328247,-25
power_sample,1787,W2_wifi_periodic_1s_quiet_ctrl_v1,180880432,5.050000,5.092500,64.977097,327.328247,-25
power_sample,1788,W2_wifi_periodic_1s_quiet_ctrl_v1,180980458,5.053750,5.112500,64.683968,327.328247,-25
power_sample,1789,W2_wifi_periodic_1s_quiet_ctrl_v1,181080473,5.050000,5.720000,64.781670,327.328247,-25
power_sample,1790,W2_wifi_periodic_1s_quiet_ctrl_v1,181180412,5.047500,6.447500,64.781670,327.328247,-24
power_sample,1791,W2_wifi_periodic_1s_quiet_ctrl_v1,181280432,5.048750,5.092500,64.781670,327.328247,-25
power_sample,1792,W2_wifi_periodic_1s_quiet_ctrl_v1,181380462,5.048750,5.295000,64.683968,327.328247,-24
power_sample,1793,W2_wifi_periodic_1s_quiet_ctrl_v1,181480430,4.890000,13.572499,147.932816,669.312927,-24
power_sample,1794,W2_wifi_periodic_1s_quiet_ctrl_v1,181580476,5.050000,5.112500,64.781670,327.328247,-25
power_sample,1795,W2_wifi_periodic_1s_quiet_ctrl_v1,181680456,5.050000,4.990000,64.781670,327.328247,-24
power_sample,1796,W2_wifi_periodic_1s_quiet_ctrl_v1,181780417,5.050000,5.697500,64.683968,327.328247,-25
power_sample,1797,W2_wifi_periodic_1s_quiet_ctrl_v1,181880432,5.048750,6.480000,64.683968,327.328247,-25
power_sample,1798,W2_wifi_periodic_1s_quiet_ctrl_v1,181980477,5.048750,5.092500,64.781670,327.328247,-24
power_sample,1799,W2_wifi_periodic_1s_quiet_ctrl_v1,182080486,4.880000,13.812500,148.616791,725.496155,-25
power_sample,1800,W2_wifi_periodic_1s_quiet_ctrl_v1,182180495,4.878750,14.747499,147.346558,725.496155,-25
power_sample,1801,W2_wifi_periodic_1s_quiet_ctrl_v1,182280455,5.048750,5.027500,64.781670,327.328247,-24
power_sample,1802,W2_wifi_periodic_1s_quiet_ctrl_v1,182380422,5.048750,5.067500,64.781670,327.328247,-25
