command_index,target_state,planned_offset_ms,sent_time_ns,sent_at_local,status_code,error,pipeline_version
63,on,184791,1777555141412328000,2026-04-30T16:19:01.519+03:00,200,,0.4.4
64,off,187987,1777555144607957000,2026-04-30T16:19:04.689+03:00,200,,0.4.4
65,on,190872,1777555147489028000,2026-04-30T16:19:07.572+03:00,200,,0.4.4
66,off,193743,1777555150363034000,2026-04-30T16:19:10.448+03:00,200,,0.4.4
67,on,196683,1777555153304306000,2026-04-30T16:19:13.392+03:00,200,,0.4.4
68,off,199762,1777555156379005000,2026-04-30T16:19:16.469+03:00,200,,0.4.4
69,on,202561,1777555159182287000,2026-04-30T16:19:19.284+03:00,200,,0.4.4
70,off,205744,1777555162365265000,2026-04-30T16:19:22.451+03:00,200,,0.4.4
71,on,208708,1777555165329282000,2026-04-30T16:19:25.422+03:00,200,,0.4.4
72,off,211555,1777555168175056000,2026-04-30T16:19:28.259+03:00,200,,0.4.4
73,on,214471,1777555171087946000,2026-04-30T16:19:31.172+03:00,200,,0.4.4
74,off,217390,1777555174007917000,2026-04-30T16:19:34.101+03:00,200,,0.4.4
75,on,220381,1777555176998735000,2026-04-30T16:19:37.082+03:00,200,,0.4.4
76,off,223585,1777555180203749000,2026-04-30T16:19:41.767+03:00,200,,0.4.4
77,on,226575,1777555183196233000,2026-04-30T16:19:43.280+03:00,200,,0.4.4
78,off,229683,1777555186304270000,2026-04-30T16:19:46.383+03:00,200,,0.4.4
79,on,232669,1777555189287978000,2026-04-30T16:19:49.368+03:00,200,,0.4.4
80,off,235724,1777555192345244000,2026-04-30T16:19:52.428+03:00,200,,0.4.4
81,on,238477,1777555195096211000,2026-04-30T16:19:55.197+03:00,200,,0.4.4
82,off,241524,1777555198145251000,2026-04-30T16:19:58.227+03:00,200,,0.4.4
83,on,244674,1777555201292617000,2026-04-30T16:20:01.377+03:00,200,,0.4.4
84,off,247726,1777555204343193000,2026-04-30T16:20:04.444+03:00,200,,0.4.4
85,on,250882,1777555207500999000,2026-04-30T16:20:07.592+03:00,200,,0.4.4
86,off,253772,1777555210389746000,2026-04-30T16:20:10.479+03:00,200,,0.4.4
87,on,256887,1777555213507710000,2026-04-30T16:20:13.588+03:00,200,,0.4.4
88,off,259830,1777555216451134000,2026-04-30T16:20:16.536+03:00,200,,0.4.4
89,on,262615,1777555219235029000,2026-04-30T16:20:19.322+03:00,200,,0.4.4
90,off,265680,1777555222299788000,2026-04-30T16:20:22.400+03:00,200,,0.4.4
91,on,268625,1777555225244978000,2026-04-30T16:20:25.328+03:00,200,,0.4.4
92,off,271689,1777555228305626000,2026-04-30T16:20:28.394+03:00,200,,0.4.4
93,on,274600,1777555231220143000,2026-04-30T16:20:31.313+03:00,200,,0.4.4
94,off,277505,1777555234126172000,2026-04-30T16:20:34.209+03:00,200,,0.4.4
95,on,280678,1777555237299221000,2026-04-30T16:20:37.396+03:00,200,,0.4.4
96,off,283782,1777555240399723000,2026-04-30T16:20:40.509+03:00,200,,0.4.4
97,on,286892,1777555243512371000,2026-04-30T16:20:43.635+03:00,200,,0.4.4
98,off,289696,1777555246317153000,2026-04-30T16:20:46.404+03:00,200,,0.4.4
99,on,292771,1777555249392206000,2026-04-30T16:20:49.478+03:00,200,,0.4.4
100,off,295852,1777555252472776000,2026-04-30T16:20:52.605+03:00,200,,0.4.4
