command_index,target_state,planned_offset_ms,sent_time_ns,sent_at_local,status_code,error,pipeline_version
38,off,111258,1777811076899337000,2026-05-03T15:24:36.992+03:00,200,,0.4.7
39,on,114128,1777811079764664000,2026-05-03T15:24:39.841+03:00,200,,0.4.7
40,off,116930,1777811082571264000,2026-05-03T15:24:42.657+03:00,200,,0.4.7
41,on,119907,1777811085539473000,2026-05-03T15:24:45.615+03:00,200,,0.4.7
42,off,123154,1777811088785593000,2026-05-03T15:24:48.881+03:00,200,,0.4.7
43,on,126171,1777811091812248000,2026-05-03T15:24:51.912+03:00,200,,0.4.7
44,off,129155,1777811094795881000,2026-05-03T15:24:54.873+03:00,200,,0.4.7
45,on,132327,1777811097960923000,2026-05-03T15:24:58.048+03:00,200,,0.4.7
46,off,135453,1777811101094238000,2026-05-03T15:25:01.184+03:00,200,,0.4.7
47,on,138251,1777811103883285000,2026-05-03T15:25:03.974+03:00,200,,0.4.7
48,off,141185,1777811106823032000,2026-05-03T15:25:06.904+03:00,200,,0.4.7
49,on,144140,1777811109781169000,2026-05-03T15:25:09.864+03:00,200,,0.4.7
50,off,147121,1777811112758709000,2026-05-03T15:25:12.840+03:00,200,,0.4.7
51,on,150222,1777811115863154000,2026-05-03T15:25:15.949+03:00,200,,0.4.7
52,off,153089,1777811118729403000,2026-05-03T15:25:18.803+03:00,200,,0.4.7
53,on,156052,1777811121688955000,2026-05-03T15:25:21.771+03:00,200,,0.4.7
54,off,158872,1777811124509221000,2026-05-03T15:25:24.586+03:00,200,,0.4.7
55,on,162025,1777811127666141000,2026-05-03T15:25:27.745+03:00,200,,0.4.7
56,off,164962,1777811130601228000,2026-05-03T15:25:30.694+03:00,200,,0.4.7
57,on,167767,1777811133407981000,2026-05-03T15:25:33.496+03:00,200,,0.4.7
58,off,170825,1777811136461983000,2026-05-03T15:25:36.553+03:00,200,,0.4.7
59,on,173614,1777811139249362000,2026-05-03T15:25:39.342+03:00,200,,0.4.7
60,off,176475,1777811142114454000,2026-05-03T15:25:42.200+03:00,200,,0.4.7
61,on,179696,1777811145336250000,2026-05-03T15:25:45.429+03:00,200,,0.4.7
62,off,182928,1777811148566660000,2026-05-03T15:25:48.643+03:00,200,,0.4.7
63,on,185683,1777811151320439000,2026-05-03T15:25:51.395+03:00,200,,0.4.7
64,off,188710,1777811154344717000,2026-05-03T15:25:54.432+03:00,200,,0.4.7
65,on,191872,1777811157508270000,2026-05-03T15:25:57.592+03:00,200,,0.4.7
66,off,194885,1777811160522273000,2026-05-03T15:26:00.616+03:00,200,,0.4.7
67,on,197947,1777811163586983000,2026-05-03T15:26:03.716+03:00,200,,0.4.7
68,off,201190,1777811166823909000,2026-05-03T15:26:06.900+03:00,200,,0.4.7
69,on,204401,1777811170041274000,2026-05-03T15:26:10.129+03:00,200,,0.4.7
70,off,207346,1777811172979081000,2026-05-03T15:26:13.059+03:00,200,,0.4.7
71,on,210408,1777811176045273000,2026-05-03T15:26:16.134+03:00,200,,0.4.7
72,off,213172,1777811178806092000,2026-05-03T15:26:18.897+03:00,200,,0.4.7
73,on,216287,1777811181922201000,2026-05-03T15:26:22.001+03:00,200,,0.4.7
74,off,219107,1777811184739816000,2026-05-03T15:26:24.816+03:00,200,,0.4.7
75,on,222069,1777811187708118000,2026-05-03T15:26:27.781+03:00,200,,0.4.7
76,off,225177,1777811190817470000,2026-05-03T15:26:30.890+03:00,200,,0.4.7
77,on,227972,1777811193612915000,2026-05-03T15:26:33.687+03:00,200,,0.4.7
78,off,230947,1777811196583655000,2026-05-03T15:26:36.655+03:00,200,,0.4.7
79,on,233763,1777811199403423000,2026-05-03T15:26:39.489+03:00,200,,0.4.7
80,off,236912,1777811202548552000,2026-05-03T15:26:42.631+03:00,200,,0.4.7
81,on,240156,1777811205791468000,2026-05-03T15:26:45.870+03:00,200,,0.4.7
82,off,243080,1777811208714363000,2026-05-03T15:26:48.791+03:00,200,,0.4.7
83,on,246076,1777811211711840000,2026-05-03T15:26:51.799+03:00,200,,0.4.7
84,off,249307,1777811214942593000,2026-05-03T15:26:55.026+03:00,200,,0.4.7
85,on,252101,1777811217736631000,2026-05-03T15:26:57.814+03:00,200,,0.4.7
86,off,255248,1777811220882485000,2026-05-03T15:27:00.962+03:00,200,,0.4.7
87,on,258190,1777811223825822000,2026-05-03T15:27:03.913+03:00,200,,0.4.7
88,off,260971,1777811226606807000,2026-05-03T15:27:06.684+03:00,200,,0.4.7
89,on,263878,1777811229512407000,2026-05-03T15:27:09.601+03:00,200,,0.4.7
90,off,266715,1777811232350788000,2026-05-03T15:27:12.432+03:00,200,,0.4.7
91,on,269562,1777811235197756000,2026-05-03T15:27:15.291+03:00,200,,0.4.7
92,off,272496,1777811238130834000,2026-05-03T15:27:18.217+03:00,200,,0.4.7
93,on,275336,1777811240969834000,2026-05-03T15:27:21.061+03:00,200,,0.4.7
94,off,278270,1777811243901495000,2026-05-03T15:27:23.995+03:00,200,,0.4.7
95,on,281153,1777811246786464000,2026-05-03T15:27:26.864+03:00,200,,0.4.7
96,off,284127,1777811249758742000,2026-05-03T15:27:29.837+03:00,200,,0.4.7
97,on,287374,1777811253009713000,2026-05-03T15:27:33.103+03:00,200,,0.4.7
98,off,290592,1777811256225470000,2026-05-03T15:27:36.308+03:00,200,,0.4.7
99,on,293517,1777811259148904000,2026-05-03T15:27:39.227+03:00,200,,0.4.7
100,off,296384,1777811262014996000,2026-05-03T15:27:42.093+03:00,200,,0.4.7
