command_index,target_state,planned_offset_ms,sent_time_ns,sent_at_local,status_code,error,pipeline_version
43,on,126171,1777809631868718000,2026-05-03T15:00:31.962+03:00,200,,0.4.7
44,off,129155,1777809634851712000,2026-05-03T15:00:34.939+03:00,200,,0.4.7
45,on,132327,1777809638023992000,2026-05-03T15:00:38.101+03:00,200,,0.4.7
46,off,135453,1777809641150692000,2026-05-03T15:00:41.227+03:00,200,,0.4.7
47,on,138251,1777809643951128000,2026-05-03T15:00:44.031+03:00,200,,0.4.7
48,off,141185,1777809646881112000,2026-05-03T15:00:46.960+03:00,200,,0.4.7
49,on,144140,1777809649840094000,2026-05-03T15:00:49.927+03:00,200,,0.4.7
50,off,147121,1777809652819753000,2026-05-03T15:00:52.900+03:00,200,,0.4.7
51,on,150222,1777809655920737000,2026-05-03T15:00:56.017+03:00,200,,0.4.7
52,off,153089,1777809658789071000,2026-05-03T15:00:58.876+03:00,200,,0.4.7
53,on,156052,1777809661750692000,2026-05-03T15:01:01.829+03:00,200,,0.4.7
54,off,158872,1777809664571201000,2026-05-03T15:01:04.657+03:00,200,,0.4.7
55,on,162025,1777809667721285000,2026-05-03T15:01:07.797+03:00,200,,0.4.7
56,off,164962,1777809670662033000,2026-05-03T15:01:10.742+03:00,200,,0.4.7
57,on,167767,1777809673466629000,2026-05-03T15:01:13.545+03:00,200,,0.4.7
58,off,170825,1777809676523299000,2026-05-03T15:01:16.621+03:00,200,,0.4.7
59,on,173614,1777809679313739000,2026-05-03T15:01:19.413+03:00,200,,0.4.7
60,off,176475,1777809682171072000,2026-05-03T15:01:22.250+03:00,200,,0.4.7
61,on,179696,1777809685395995000,2026-05-03T15:01:25.473+03:00,200,,0.4.7
62,off,182928,1777809688626209000,2026-05-03T15:01:28.702+03:00,200,,0.4.7
63,on,185683,1777809691382963000,2026-05-03T15:01:31.462+03:00,200,,0.4.7
64,off,188710,1777809694409321000,2026-05-03T15:01:34.498+03:00,200,,0.4.7
65,on,191872,1777809697568047000,2026-05-03T15:01:37.642+03:00,200,,0.4.7
66,off,194885,1777809700582197000,2026-05-03T15:01:45.798+03:00,200,,0.4.7
67,on,197947,1777809705799683000,2026-05-03T15:01:45.891+03:00,200,,0.4.7
68,off,201190,1777809706888061000,2026-05-03T15:01:46.971+03:00,200,,0.4.7
69,on,204401,1777809710099891000,2026-05-03T15:01:50.177+03:00,200,,0.4.7
70,off,207346,1777809713045960000,2026-05-03T15:01:53.123+03:00,200,,0.4.7
71,on,210408,1777809716103633000,2026-05-03T15:01:56.182+03:00,200,,0.4.7
72,off,213172,1777809718870868000,2026-05-03T15:01:58.956+03:00,200,,0.4.7
73,on,216287,1777809721986868000,2026-05-03T15:02:02.065+03:00,200,,0.4.7
74,off,219107,1777809724802842000,2026-05-03T15:02:04.897+03:00,200,,0.4.7
75,on,222069,1777809727764906000,2026-05-03T15:02:07.845+03:00,200,,0.4.7
76,off,225177,1777809730876862000,2026-05-03T15:02:10.957+03:00,200,,0.4.7
77,on,227972,1777809733671189000,2026-05-03T15:02:13.746+03:00,200,,0.4.7
78,off,230947,1777809736645718000,2026-05-03T15:02:16.723+03:00,200,,0.4.7
79,on,233763,1777809739458719000,2026-05-03T15:02:19.539+03:00,200,,0.4.7
80,off,236912,1777809742608908000,2026-05-03T15:02:22.686+03:00,200,,0.4.7
81,on,240156,1777809745854473000,2026-05-03T15:02:25.937+03:00,200,,0.4.7
82,off,243080,1777809748779769000,2026-05-03T15:02:28.859+03:00,200,,0.4.7
83,on,246076,1777809751774574000,2026-05-03T15:02:31.865+03:00,200,,0.4.7
84,off,249307,1777809755005756000,2026-05-03T15:02:35.081+03:00,200,,0.4.7
85,on,252101,1777809757800321000,2026-05-03T15:02:37.881+03:00,200,,0.4.7
86,off,255248,1777809760944742000,2026-05-03T15:02:41.024+03:00,200,,0.4.7
87,on,258190,1777809763888251000,2026-05-03T15:02:43.966+03:00,200,,0.4.7
88,off,260971,1777809766666919000,2026-05-03T15:02:46.748+03:00,200,,0.4.7
89,on,263878,1777809769577729000,2026-05-03T15:02:49.654+03:00,200,,0.4.7
90,off,266715,1777809772413136000,2026-05-03T15:02:52.490+03:00,200,,0.4.7
91,on,269562,1777809775261714000,2026-05-03T15:02:55.351+03:00,200,,0.4.7
92,off,272496,1777809778195124000,2026-05-03T15:02:58.276+03:00,200,,0.4.7
93,on,275336,1777809781035041000,2026-05-03T15:03:01.123+03:00,200,,0.4.7
94,off,278270,1777809783966920000,2026-05-03T15:03:04.045+03:00,200,,0.4.7
95,on,281153,1777809786850140000,2026-05-03T15:03:06.927+03:00,200,,0.4.7
96,off,284127,1777809789826659000,2026-05-03T15:03:09.905+03:00,200,,0.4.7
97,on,287374,1777809793069510000,2026-05-03T15:03:13.151+03:00,200,,0.4.7
98,off,290592,1777809796291643000,2026-05-03T15:03:16.372+03:00,200,,0.4.7
99,on,293517,1777809799216220000,2026-05-03T15:03:19.296+03:00,200,,0.4.7
100,off,296384,1777809802080880000,2026-05-03T15:03:22.160+03:00,200,,0.4.7
