type,seq,exp,t_local_us,bus_v,shunt_mV,current_mA,power_mW,wifi_rssi
power_sample,1651,W2_wifi_idle_quiet_ctrl_v1,167280502,5.050000,5.375000,64.390839,324.885498,-30
power_sample,1652,W2_wifi_idle_quiet_ctrl_v1,167380484,5.051250,6.140000,64.195419,312.671753,-27
power_sample,1653,W2_wifi_idle_quiet_ctrl_v1,167480489,5.048750,4.912500,64.390839,324.885498,-28
power_sample,1654,W2_wifi_idle_quiet_ctrl_v1,167580499,4.897500,12.040000,140.800003,688.854919,-27
power_sample,1655,W2_wifi_idle_quiet_ctrl_v1,167680484,5.050000,5.782500,64.390839,324.885498,-30
power_sample,1656,W2_wifi_idle_quiet_ctrl_v1,167780459,5.050000,5.080000,64.293121,324.885498,-29
power_sample,1657,W2_wifi_idle_quiet_ctrl_v1,167880449,5.050000,8.349999,64.390839,324.885498,-29
power_sample,1658,W2_wifi_idle_quiet_ctrl_v1,167980448,5.050000,5.487500,64.488548,324.885498,-28
power_sample,1659,W2_wifi_idle_quiet_ctrl_v1,168080454,5.050000,6.390000,64.390839,324.885498,-27
power_sample,1660,W2_wifi_idle_quiet_ctrl_v1,168180416,5.050000,5.025000,64.390839,324.885498,-30
power_sample,1661,W2_wifi_idle_quiet_ctrl_v1,168280504,5.050000,5.230000,64.390839,324.885498,-27
power_sample,1662,W2_wifi_idle_quiet_ctrl_v1,168380472,5.050000,6.037500,64.390839,307.786255,-30
power_sample,1663,W2_wifi_idle_quiet_ctrl_v1,168480426,5.050000,5.100000,64.390839,327.328247,-27
power_sample,1664,W2_wifi_idle_quiet_ctrl_v1,168580446,5.045000,5.062500,71.914505,363.969452,-30
power_sample,1665,W2_wifi_idle_quiet_ctrl_v1,168680446,5.050000,5.640000,64.390839,324.885498,-30
power_sample,1666,W2_wifi_idle_quiet_ctrl_v1,168780503,5.050000,5.125000,64.390839,327.328247,-29
power_sample,1667,W2_wifi_idle_quiet_ctrl_v1,168880504,5.050000,13.340000,65.367935,320.000000,-29
power_sample,1668,W2_wifi_idle_quiet_ctrl_v1,168980466,5.051250,5.397500,64.390839,324.885498,-29
power_sample,1669,W2_wifi_idle_quiet_ctrl_v1,169080464,5.050000,6.285000,64.390839,320.000000,-29
power_sample,1670,W2_wifi_idle_quiet_ctrl_v1,169180459,5.050000,4.920000,64.586258,327.328247,-27
power_sample,1671,W2_wifi_idle_quiet_ctrl_v1,169280447,5.048750,5.010000,64.390839,324.885498,-27
power_sample,1672,W2_wifi_idle_quiet_ctrl_v1,169380504,5.050000,5.940000,64.293121,300.458008,-29
power_sample,1673,W2_wifi_idle_quiet_ctrl_v1,169480454,5.050000,5.005000,64.586258,327.328247,-29
power_sample,1674,W2_wifi_idle_quiet_ctrl_v1,169580465,5.046250,5.110000,81.490067,412.824432,-30
power_sample,1675,W2_wifi_idle_quiet_ctrl_v1,169680489,5.050000,5.680000,64.390839,324.885498,-29
power_sample,1676,W2_wifi_idle_quiet_ctrl_v1,169780484,5.051250,6.435000,64.390839,327.328247,-28
power_sample,1677,W2_wifi_idle_quiet_ctrl_v1,169880484,4.995000,13.017500,147.541992,720.610657,-28
power_sample,1678,W2_wifi_idle_quiet_ctrl_v1,169980503,5.050000,5.367500,64.390839,324.885498,-28
power_sample,1679,W2_wifi_idle_quiet_ctrl_v1,170080482,5.050000,6.162500,64.195419,312.671753,-35
power_sample,1680,W2_wifi_idle_quiet_ctrl_v1,170180465,5.048750,4.890000,64.488548,327.328247,-30
power_sample,1681,W2_wifi_idle_quiet_ctrl_v1,170280426,5.050000,4.882500,64.390839,324.885498,-27
power_sample,1682,W2_wifi_idle_quiet_ctrl_v1,170380478,5.050000,5.777500,64.293121,324.885498,-29
power_sample,1683,W2_wifi_idle_quiet_ctrl_v1,170480477,5.048750,4.992500,64.488548,327.328247,-29
power_sample,1684,W2_wifi_idle_quiet_ctrl_v1,170580443,5.053750,4.992500,64.390839,324.885498,-29
power_sample,1685,W2_wifi_idle_quiet_ctrl_v1,170680471,5.050000,5.615000,64.586258,324.885498,-29
power_sample,1686,W2_wifi_idle_quiet_ctrl_v1,170780448,5.050000,6.415000,64.488548,324.885498,-30
power_sample,1687,W2_wifi_idle_quiet_ctrl_v1,170880467,4.885000,12.542500,145.392365,713.282410,-30
power_sample,1688,W2_wifi_idle_quiet_ctrl_v1,170980427,5.050000,5.132500,64.390839,324.885498,-27
power_sample,1689,W2_wifi_idle_quiet_ctrl_v1,171080454,5.050000,6.032500,64.390839,305.343506,-29
power_sample,1690,W2_wifi_idle_quiet_ctrl_v1,171180417,5.048750,5.102500,64.390839,327.328247,-28
power_sample,1691,W2_wifi_idle_quiet_ctrl_v1,171280494,5.051250,4.875000,64.390839,324.885498,-27
power_sample,1692,W2_wifi_idle_quiet_ctrl_v1,171380450,5.050000,5.660000,64.390839,324.885498,-29
power_sample,1693,W2_wifi_idle_quiet_ctrl_v1,171480465,5.048750,5.115000,64.488548,327.328247,-27
power_sample,1694,W2_wifi_idle_quiet_ctrl_v1,171580488,5.055000,5.027500,64.390839,324.885498,-29
power_sample,1695,W2_wifi_idle_quiet_ctrl_v1,171680449,5.050000,5.395000,64.390839,324.885498,-29
power_sample,1696,W2_wifi_idle_quiet_ctrl_v1,171780450,5.050000,6.290000,64.488548,320.000000,-29
power_sample,1697,W2_wifi_idle_quiet_ctrl_v1,171880460,4.890000,12.892500,141.386261,691.297729,-30
power_sample,1698,W2_wifi_idle_quiet_ctrl_v1,171980424,5.051250,5.007500,64.390839,324.885498,-27
power_sample,1699,W2_wifi_idle_quiet_ctrl_v1,172080447,5.050000,5.890000,64.488548,324.885498,-29
power_sample,1700,W2_wifi_idle_quiet_ctrl_v1,172180523,5.050000,6.400000,64.293121,324.885498,-28
power_sample,1701,W2_wifi_idle_quiet_ctrl_v1,172280484,5.051250,5.090000,64.390839,324.885498,-30
power_sample,1702,W2_wifi_idle_quiet_ctrl_v1,172380434,5.048750,5.675000,64.390839,324.885498,-30
power_sample,1703,W2_wifi_idle_quiet_ctrl_v1,172480446,5.050000,6.435000,64.586258,327.328247,-30
power_sample,1704,W2_wifi_idle_quiet_ctrl_v1,172580413,5.047500,5.085000,64.390839,324.885498,-30
power_sample,1705,W2_wifi_idle_quiet_ctrl_v1,172680447,5.048750,5.367500,64.488548,324.885498,-29
power_sample,1706,W2_wifi_idle_quiet_ctrl_v1,172780424,5.050000,6.127500,64.488548,312.671753,-30
power_sample,1707,W2_wifi_idle_quiet_ctrl_v1,172880451,4.896250,4.877500,89.209152,451.908386,-30
power_sample,1708,W2_wifi_idle_quiet_ctrl_v1,172980484,5.048750,5.012500,64.390839,324.885498,-30
power_sample,1709,W2_wifi_idle_quiet_ctrl_v1,173080504,5.048750,5.842500,64.488548,324.885498,-27
power_sample,1710,W2_wifi_idle_quiet_ctrl_v1,173180475,5.050000,13.122499,64.781670,320.000000,-27
power_sample,1711,W2_wifi_idle_quiet_ctrl_v1,173280490,5.052500,5.077500,64.488548,324.885498,-30
power_sample,1712,W2_wifi_idle_quiet_ctrl_v1,173380434,5.051250,5.592500,64.488548,324.885498,-27
power_sample,1713,W2_wifi_idle_quiet_ctrl_v1,173480423,5.050000,6.395000,64.683968,324.885498,-30
power_sample,1714,W2_wifi_idle_quiet_ctrl_v1,173580483,5.048750,5.060000,64.488548,327.328247,-30
power_sample,1715,W2_wifi_idle_quiet_ctrl_v1,173680489,5.048750,5.300000,64.488548,324.885498,-28
power_sample,1716,W2_wifi_idle_quiet_ctrl_v1,173780484,5.050000,6.125000,64.586258,312.671753,-27
power_sample,1717,W2_wifi_idle_quiet_ctrl_v1,173880426,4.896250,5.092500,105.233582,532.519104,-28
power_sample,1718,W2_wifi_idle_quiet_ctrl_v1,173980424,5.051250,5.005000,64.488548,324.885498,-30
power_sample,1719,W2_wifi_idle_quiet_ctrl_v1,174080504,5.048750,5.792500,64.683968,327.328247,-30
power_sample,1720,W2_wifi_idle_quiet_ctrl_v1,174180503,5.027500,12.965000,64.879387,732.824463,-30
power_sample,1721,W2_wifi_idle_quiet_ctrl_v1,174280503,5.052500,4.985000,64.488548,324.885498,-30
power_sample,1722,W2_wifi_idle_quiet_ctrl_v1,174380484,5.050000,5.550000,64.879387,327.328247,-28
power_sample,1723,W2_wifi_idle_quiet_ctrl_v1,174480503,5.048750,6.410000,64.879387,324.885498,-27
power_sample,1724,W2_wifi_idle_quiet_ctrl_v1,174580466,5.050000,5.025000,64.488548,327.328247,-27
power_sample,1725,W2_wifi_idle_quiet_ctrl_v1,174680426,5.048750,5.050000,64.683968,327.328247,-30
power_sample,1726,W2_wifi_idle_quiet_ctrl_v1,174780427,5.050000,5.897500,64.879387,327.328247,-30
power_sample,1727,W2_wifi_idle_quiet_ctrl_v1,174880454,5.045000,5.070000,64.390839,324.885498,-30
power_sample,1728,W2_wifi_idle_quiet_ctrl_v1,174980504,5.050000,4.975000,64.390839,324.885498,-35
power_sample,1729,W2_wifi_idle_quiet_ctrl_v1,175080465,5.050000,5.650000,64.781670,327.328247,-27
power_sample,1730,W2_wifi_idle_quiet_ctrl_v1,175180509,4.885000,12.577499,124.189308,725.496155,-30
power_sample,1731,W2_wifi_idle_quiet_ctrl_v1,175280426,5.047500,5.115000,64.586258,327.328247,-30
power_sample,1732,W2_wifi_idle_quiet_ctrl_v1,175380466,5.048750,5.372500,64.781670,327.328247,-27
power_sample,1733,W2_wifi_idle_quiet_ctrl_v1,175480427,5.048750,6.160000,65.074806,312.671753,-28
power_sample,1734,W2_wifi_idle_quiet_ctrl_v1,175580465,5.048750,4.895000,64.879387,327.328247,-27
power_sample,1735,W2_wifi_idle_quiet_ctrl_v1,175680471,5.048750,5.007500,64.781670,327.328247,-30
power_sample,1736,W2_wifi_idle_quiet_ctrl_v1,175780478,5.050000,5.867500,64.977097,327.328247,-30
power_sample,1737,W2_wifi_idle_quiet_ctrl_v1,175880502,5.046250,5.050000,64.586258,327.328247,-29
power_sample,1738,W2_wifi_idle_quiet_ctrl_v1,175980424,5.052500,5.010000,64.781670,327.328247,-30
power_sample,1739,W2_wifi_idle_quiet_ctrl_v1,176080504,5.048750,5.685000,64.977097,327.328247,-27
power_sample,1740,W2_wifi_idle_quiet_ctrl_v1,176180518,4.886250,14.462500,148.323654,713.282410,-35
power_sample,1741,W2_wifi_idle_quiet_ctrl_v1,176280447,5.047500,5.025000,64.683968,327.328247,-30
power_sample,1742,W2_wifi_idle_quiet_ctrl_v1,176380424,5.050000,5.245000,64.977097,327.328247,-27
power_sample,1743,W2_wifi_idle_quiet_ctrl_v1,176480511,5.048750,6.147500,65.172516,312.671753,-27
power_sample,1744,W2_wifi_idle_quiet_ctrl_v1,176580491,5.048750,4.920000,64.683968,327.328247,-27
power_sample,1745,W2_wifi_idle_quiet_ctrl_v1,176680504,5.050000,4.925000,64.879387,327.328247,-30
power_sample,1746,W2_wifi_idle_quiet_ctrl_v1,176780503,5.050000,5.810000,65.172516,327.328247,-29
power_sample,1747,W2_wifi_idle_quiet_ctrl_v1,176880433,5.048750,5.100000,65.465645,327.328247,-27
power_sample,1748,W2_wifi_idle_quiet_ctrl_v1,176980472,5.053750,4.982500,64.977097,327.328247,-27
power_sample,1749,W2_wifi_idle_quiet_ctrl_v1,177080502,5.048750,5.620000,65.367935,327.328247,-28
power_sample,1750,W2_wifi_idle_quiet_ctrl_v1,177180446,4.896250,10.832500,140.213730,547.175598,-27
power_sample,1751,W2_wifi_idle_quiet_ctrl_v1,177280415,5.047500,4.985000,64.879387,327.328247,-35
power_sample,1752,W2_wifi_idle_quiet_ctrl_v1,177380503,5.048750,5.232500,65.172516,327.328247,-30
power_sample,1753,W2_wifi_idle_quiet_ctrl_v1,177480473,5.048750,6.022500,65.465645,300.458008,-30
power_sample,1754,W2_wifi_idle_quiet_ctrl_v1,177580434,5.048750,5.067500,64.879387,327.328247,-27
power_sample,1755,W2_wifi_idle_quiet_ctrl_v1,177680426,5.052500,5.120000,64.879387,327.328247,-27
power_sample,1756,W2_wifi_idle_quiet_ctrl_v1,177780424,5.048750,5.685000,65.367935,327.328247,-27
power_sample,1757,W2_wifi_idle_quiet_ctrl_v1,177880474,5.047500,6.480000,65.661064,327.328247,-30
power_sample,1758,W2_wifi_idle_quiet_ctrl_v1,177980427,5.047500,5.125000,65.074806,327.328247,-30
power_sample,1759,W2_wifi_idle_quiet_ctrl_v1,178080427,5.048750,5.407500,65.367935,327.328247,-27
power_sample,1760,W2_wifi_idle_quiet_ctrl_v1,178180434,4.895000,11.715000,140.800003,591.145020,-28
power_sample,1761,W2_wifi_idle_quiet_ctrl_v1,178280433,5.047500,4.877500,65.270226,332.213715,-30
power_sample,1762,W2_wifi_idle_quiet_ctrl_v1,178380503,5.048750,5.075000,65.367935,327.328247,-28
power_sample,1763,W2_wifi_idle_quiet_ctrl_v1,178480432,5.043750,13.639999,65.661064,332.213715,-30
power_sample,1764,W2_wifi_idle_quiet_ctrl_v1,178580503,5.047500,5.095000,65.074806,327.328247,-27
power_sample,1765,W2_wifi_idle_quiet_ctrl_v1,178680433,5.051250,5.082500,65.367935,332.213715,-28
power_sample,1766,W2_wifi_idle_quiet_ctrl_v1,178780427,5.047500,5.692500,65.563362,332.213715,-30
power_sample,1767,W2_wifi_idle_quiet_ctrl_v1,178880464,5.048750,6.505000,65.758774,327.328247,-27
power_sample,1768,W2_wifi_idle_quiet_ctrl_v1,178980424,5.046250,5.060000,65.270226,332.213715,-27
power_sample,1769,W2_wifi_idle_quiet_ctrl_v1,179080504,5.047500,5.405000,65.563362,332.213715,-30
power_sample,1770,W2_wifi_idle_quiet_ctrl_v1,179180444,5.042500,6.190000,65.661064,315.114502,-29
power_sample,1771,W2_wifi_idle_quiet_ctrl_v1,179280482,5.046250,4.917500,65.367935,332.213715,-27
power_sample,1772,W2_wifi_idle_quiet_ctrl_v1,179380434,5.047500,4.912500,65.465645,332.213715,-30
power_sample,1773,W2_wifi_idle_quiet_ctrl_v1,179480446,4.883750,14.125000,107.090073,525.190857,-27
power_sample,1774,W2_wifi_idle_quiet_ctrl_v1,179580424,5.047500,5.112500,65.661064,332.213715,-29
power_sample,1775,W2_wifi_idle_quiet_ctrl_v1,179680447,5.052500,5.027500,65.563362,332.213715,-35
power_sample,1776,W2_wifi_idle_quiet_ctrl_v1,179780434,5.047500,5.597500,65.954193,332.213715,-30
power_sample,1777,W2_wifi_idle_quiet_ctrl_v1,179880502,5.047500,6.522500,65.758774,332.213715,-27
power_sample,1778,W2_wifi_idle_quiet_ctrl_v1,179980503,5.047500,5.065000,65.661064,332.213715,-29
power_sample,1779,W2_wifi_idle_quiet_ctrl_v1,180080465,5.047500,5.247500,65.661064,332.213715,-30
power_sample,1780,W2_wifi_idle_quiet_ctrl_v1,180180491,4.876250,14.467500,148.030533,708.396912,-30
power_sample,1781,W2_wifi_idle_quiet_ctrl_v1,180280484,5.046250,5.120000,65.661064,332.213715,-28
power_sample,1782,W2_wifi_idle_quiet_ctrl_v1,180380450,5.047500,5.080000,65.758774,332.213715,-28
power_sample,1783,W2_wifi_idle_quiet_ctrl_v1,180480443,4.886250,13.592500,148.812210,727.938904,-30
power_sample,1784,W2_wifi_idle_quiet_ctrl_v1,180580427,5.047500,6.565000,65.661064,332.213715,-27
power_sample,1785,W2_wifi_idle_quiet_ctrl_v1,180680504,5.047500,5.100000,65.758774,332.213715,-27
power_sample,1786,W2_wifi_idle_quiet_ctrl_v1,180780503,5.046250,5.537500,65.661064,332.213715,-28
power_sample,1787,W2_wifi_idle_quiet_ctrl_v1,180880477,5.047500,6.440000,65.661064,327.328247,-28
power_sample,1788,W2_wifi_idle_quiet_ctrl_v1,180980484,5.046250,5.055000,65.954193,332.213715,-30
power_sample,1789,W2_wifi_idle_quiet_ctrl_v1,181080465,5.047500,5.107500,65.661064,332.213715,-27
power_sample,1790,W2_wifi_idle_quiet_ctrl_v1,181180472,5.046250,6.037500,65.563362,332.213715,-30
power_sample,1791,W2_wifi_idle_quiet_ctrl_v1,181280433,5.047500,5.035000,65.856483,332.213715,-27
power_sample,1792,W2_wifi_idle_quiet_ctrl_v1,181380491,5.048750,5.190000,65.661064,332.213715,-30
power_sample,1793,W2_wifi_idle_quiet_ctrl_v1,181480461,4.895000,11.740000,141.679382,691.297729,-27
power_sample,1794,W2_wifi_idle_quiet_ctrl_v1,181580427,5.047500,6.575000,65.661064,332.213715,-30
power_sample,1795,W2_wifi_idle_quiet_ctrl_v1,181680423,5.046250,5.157500,65.661064,332.213715,-28
power_sample,1796,W2_wifi_idle_quiet_ctrl_v1,181780446,5.046250,5.425000,65.563362,332.213715,-27
power_sample,1797,W2_wifi_idle_quiet_ctrl_v1,181880415,5.047500,6.240000,65.367935,315.114502,-27
power_sample,1798,W2_wifi_idle_quiet_ctrl_v1,181980466,5.047500,4.987500,65.661064,332.213715,-29
power_sample,1799,W2_wifi_idle_quiet_ctrl_v1,182080529,4.877500,13.437500,148.714493,725.496155,-35
power_sample,1800,W2_wifi_idle_quiet_ctrl_v1,182180475,4.877500,14.235000,147.541992,720.610657,-28
power_sample,1801,W2_wifi_idle_quiet_ctrl_v1,182280423,5.047500,5.177500,65.563362,332.213715,-28
power_sample,1802,W2_wifi_idle_quiet_ctrl_v1,182380484,5.051250,5.155000,65.758774,332.213715,-30
power_sample,1803,W2_wifi_idle_quiet_ctrl_v1,182480516,4.893750,12.737500,141.972519,696.183228,-29
power_sample,1804,W2_wifi_idle_quiet_ctrl_v1,182580427,5.047500,6.512500,65.563362,332.213715,-29
power_sample,1805,W2_wifi_idle_quiet_ctrl_v1,182680454,5.047500,5.152500,65.661064,332.213715,-28
power_sample,1806,W2_wifi_idle_quiet_ctrl_v1,182780483,5.047500,11.730000,65.563362,332.213715,-28
power_sample,1807,W2_wifi_idle_quiet_ctrl_v1,182880499,5.047500,6.250000,65.563362,315.114502,-36
power_sample,1808,W2_wifi_idle_quiet_ctrl_v1,182980416,5.046250,5.220000,65.563362,332.213715,-27
power_sample,1809,W2_wifi_idle_quiet_ctrl_v1,183080433,5.047500,5.167500,65.758774,332.213715,-28
power_sample,1810,W2_wifi_idle_quiet_ctrl_v1,183180424,5.047500,5.787500,65.661064,332.213715,-29
power_sample,1811,W2_wifi_idle_quiet_ctrl_v1,183280503,5.046250,5.227500,65.563362,332.213715,-29
power_sample,1812,W2_wifi_idle_quiet_ctrl_v1,183380459,5.047500,5.197500,65.661064,332.213715,-27
power_sample,1813,W2_wifi_idle_quiet_ctrl_v1,183480503,5.042500,5.652500,65.661064,332.213715,-30
power_sample,1814,W2_wifi_idle_quiet_ctrl_v1,183580491,5.047500,6.477500,65.563362,327.328247,-29
power_sample,1815,W2_wifi_idle_quiet_ctrl_v1,183680426,5.047500,5.027500,65.661064,332.213715,-30
power_sample,1816,W2_wifi_idle_quiet_ctrl_v1,183780477,4.886250,13.480000,89.013733,437.251892,-30
power_sample,1817,W2_wifi_idle_quiet_ctrl_v1,183880477,5.047500,6.060000,65.563362,307.786255,-29
power_sample,1818,W2_wifi_idle_quiet_ctrl_v1,183980478,5.048750,5.202500,65.661064,332.213715,-27
power_sample,1819,W2_wifi_idle_quiet_ctrl_v1,184080415,5.051250,5.182500,65.563362,332.213715,-30
power_sample,1820,W2_wifi_idle_quiet_ctrl_v1,184180491,5.047500,5.772500,65.563362,332.213715,-28
power_sample,1821,W2_wifi_idle_quiet_ctrl_v1,184280465,5.047500,6.570000,65.563362,332.213715,-28
power_sample,1822,W2_wifi_idle_quiet_ctrl_v1,184380447,5.046250,5.210000,65.563362,332.213715,-35
power_sample,1823,W2_wifi_idle_quiet_ctrl_v1,184480502,5.042500,5.502500,65.563362,332.213715,-29
power_sample,1824,W2_wifi_idle_quiet_ctrl_v1,184580484,5.047500,6.332500,65.563362,320.000000,-29
power_sample,1825,W2_wifi_idle_quiet_ctrl_v1,184680471,5.047500,4.995000,65.661064,332.213715,-30
power_sample,1826,W2_wifi_idle_quiet_ctrl_v1,184780426,4.883750,12.865000,148.616791,725.496155,-28
power_sample,1827,W2_wifi_idle_quiet_ctrl_v1,184880447,5.047500,5.892500,65.563362,332.213715,-27
power_sample,1828,W2_wifi_idle_quiet_ctrl_v1,184980448,5.047500,5.142500,65.172516,332.213715,-29
power_sample,1829,W2_wifi_idle_quiet_ctrl_v1,185080482,5.052500,5.167500,65.563362,332.213715,-27
power_sample,1830,W2_wifi_idle_quiet_ctrl_v1,185180434,5.046250,5.715000,65.563362,332.213715,-29
power_sample,1831,W2_wifi_idle_quiet_ctrl_v1,185280499,5.046250,6.542500,65.074806,332.213715,-29
power_sample,1832,W2_wifi_idle_quiet_ctrl_v1,185380466,5.047500,5.132500,65.563362,332.213715,-29
power_sample,1833,W2_wifi_idle_quiet_ctrl_v1,185480433,5.045000,5.277500,65.465645,332.213715,-29
power_sample,1834,W2_wifi_idle_quiet_ctrl_v1,185580466,5.047500,6.200000,65.074806,315.114502,-30
power_sample,1835,W2_wifi_idle_quiet_ctrl_v1,185680415,5.048750,5.230000,65.563362,332.213715,-30
power_sample,1836,W2_wifi_idle_quiet_ctrl_v1,185780471,4.896250,12.117499,143.242752,701.068726,-27
power_sample,1837,W2_wifi_idle_quiet_ctrl_v1,185880465,5.048750,5.822500,65.074806,327.328247,-29
power_sample,1838,W2_wifi_idle_quiet_ctrl_v1,185980466,5.048750,5.230000,64.781670,332.213715,-27
power_sample,1839,W2_wifi_idle_quiet_ctrl_v1,186080483,5.050000,5.142500,65.367935,332.213715,-30
power_sample,1840,W2_wifi_idle_quiet_ctrl_v1,186180484,5.047500,5.620000,65.074806,327.328247,-27
power_sample,1841,W2_wifi_idle_quiet_ctrl_v1,186280471,5.048750,6.480000,64.683968,327.328247,-28
power_sample,1842,W2_wifi_idle_quiet_ctrl_v1,186380434,5.048750,5.062500,65.465645,332.213715,-30
power_sample,1843,W2_wifi_idle_quiet_ctrl_v1,186480468,5.047500,5.145000,64.977097,327.328247,-36
power_sample,1844,W2_wifi_idle_quiet_ctrl_v1,186580446,5.047500,6.047500,64.683968,327.328247,-29
power_sample,1845,W2_wifi_idle_quiet_ctrl_v1,186680423,5.050000,5.127500,65.270226,332.213715,-27
power_sample,1846,W2_wifi_idle_quiet_ctrl_v1,186780497,4.890000,13.422500,144.512970,708.396912,-36
power_sample,1847,W2_wifi_idle_quiet_ctrl_v1,186880499,5.048750,5.752500,64.683968,327.328247,-28
power_sample,1848,W2_wifi_idle_quiet_ctrl_v1,186980503,5.048750,6.525000,64.488548,332.213715,-30
power_sample,1849,W2_wifi_idle_quiet_ctrl_v1,187080488,5.048750,10.005000,64.879387,327.328247,-29
power_sample,1850,W2_wifi_idle_quiet_ctrl_v1,187180434,4.877500,13.757500,149.789307,732.824463,-28
power_sample,1851,W2_wifi_idle_quiet_ctrl_v1,187280415,5.050000,6.212500,64.488548,315.114502,-27
power_sample,1852,W2_wifi_idle_quiet_ctrl_v1,187380478,5.048750,4.995000,65.172516,327.328247,-30
power_sample,1853,W2_wifi_idle_quiet_ctrl_v1,187480454,5.048750,5.040000,64.683968,327.328247,-27
power_sample,1854,W2_wifi_idle_quiet_ctrl_v1,187580428,5.048750,5.852500,64.488548,324.885498,-28
power_sample,1855,W2_wifi_idle_quiet_ctrl_v1,187680482,5.048750,5.112500,64.488548,327.328247,-30
power_sample,1856,W2_wifi_idle_quiet_ctrl_v1,187780459,5.047500,5.142500,67.029007,339.541962,-27
power_sample,1857,W2_wifi_idle_quiet_ctrl_v1,187880446,5.048750,5.712500,64.488548,324.885498,-27
power_sample,1858,W2_wifi_idle_quiet_ctrl_v1,187980424,5.050000,6.452500,64.390839,327.328247,-27
power_sample,1859,W2_wifi_idle_quiet_ctrl_v1,188080450,5.050000,13.402500,72.598473,356.641205,-28
power_sample,1860,W2_wifi_idle_quiet_ctrl_v1,188180450,5.050000,5.317500,64.488548,324.885498,-30
power_sample,1861,W2_wifi_idle_quiet_ctrl_v1,188280427,5.050000,6.120000,64.293121,312.671753,-27
power_sample,1862,W2_wifi_idle_quiet_ctrl_v1,188380503,5.048750,5.007500,64.586258,327.328247,-30
power_sample,1863,W2_wifi_idle_quiet_ctrl_v1,188480504,5.048750,4.960000,64.488548,324.885498,-30
power_sample,1864,W2_wifi_idle_quiet_ctrl_v1,188580466,5.050000,5.795000,64.390839,324.885498,-28
power_sample,1865,W2_wifi_idle_quiet_ctrl_v1,188680465,5.050000,5.195000,64.390839,327.328247,-30
power_sample,1866,W2_wifi_idle_quiet_ctrl_v1,188780424,4.898750,5.132500,67.908394,344.427460,-28
power_sample,1867,W2_wifi_idle_quiet_ctrl_v1,188880471,5.050000,5.552500,64.586258,324.885498,-30
power_sample,1868,W2_wifi_idle_quiet_ctrl_v1,188980472,5.050000,6.410000,64.293121,324.885498,-28
power_sample,1869,W2_wifi_idle_quiet_ctrl_v1,189080426,4.967500,12.945000,147.541992,725.496155,-30
power_sample,1870,W2_wifi_idle_quiet_ctrl_v1,189180427,5.048750,5.097500,64.390839,324.885498,-27
power_sample,1871,W2_wifi_idle_quiet_ctrl_v1,189280503,5.050000,6.077500,64.390839,307.786255,-27
power_sample,1872,W2_wifi_idle_quiet_ctrl_v1,189380484,5.050000,5.172500,64.488548,327.328247,-30
power_sample,1873,W2_wifi_idle_quiet_ctrl_v1,189480489,5.050000,5.045000,64.195419,324.885498,-27
power_sample,1874,W2_wifi_idle_quiet_ctrl_v1,189580503,5.050000,5.690000,64.390839,324.885498,-30
power_sample,1875,W2_wifi_idle_quiet_ctrl_v1,189680454,5.050000,6.447500,64.293121,327.328247,-30
power_sample,1876,W2_wifi_idle_quiet_ctrl_v1,189780475,5.047500,5.140000,64.488548,324.885498,-28
power_sample,1877,W2_wifi_idle_quiet_ctrl_v1,189880446,5.050000,5.402500,64.390839,324.885498,-27
power_sample,1878,W2_wifi_idle_quiet_ctrl_v1,189980428,5.050000,6.205000,64.390839,315.114502,-30
power_sample,1879,W2_wifi_idle_quiet_ctrl_v1,190080464,4.883750,13.247499,145.294647,713.282410,-34
power_sample,1880,W2_wifi_idle_quiet_ctrl_v1,190180472,5.050000,5.037500,64.390839,324.885498,-27
power_sample,1881,W2_wifi_idle_quiet_ctrl_v1,190280465,5.050000,5.850000,64.390839,324.885498,-27
power_sample,1882,W2_wifi_idle_quiet_ctrl_v1,190380448,5.050000,5.007500,64.586258,327.328247,-27
power_sample,1883,W2_wifi_idle_quiet_ctrl_v1,190480449,5.053750,5.077500,64.390839,324.885498,-27
power_sample,1884,W2_wifi_idle_quiet_ctrl_v1,190580484,5.048750,5.692500,64.390839,324.885498,-28
power_sample,1885,W2_wifi_idle_quiet_ctrl_v1,190680446,5.050000,6.432500,64.390839,327.328247,-29
power_sample,1886,W2_wifi_idle_quiet_ctrl_v1,190780465,5.045000,5.100000,64.390839,324.885498,-30
power_sample,1887,W2_wifi_idle_quiet_ctrl_v1,190880433,5.051250,5.277500,64.390839,324.885498,-29
power_sample,1888,W2_wifi_idle_quiet_ctrl_v1,190980428,5.050000,6.115000,64.195419,312.671753,-27
power_sample,1889,W2_wifi_idle_quiet_ctrl_v1,191080467,4.890000,12.427500,142.265640,701.068726,-27
power_sample,1890,W2_wifi_idle_quiet_ctrl_v1,191180460,5.050000,4.875000,64.390839,324.885498,-29
power_sample,1891,W2_wifi_idle_quiet_ctrl_v1,191280446,5.050000,5.740000,64.390839,324.885498,-30
power_sample,1892,W2_wifi_idle_quiet_ctrl_v1,191380517,5.050000,7.920000,64.390839,327.328247,-29
power_sample,1893,W2_wifi_idle_quiet_ctrl_v1,191480447,5.055000,5.010000,64.390839,324.885498,-29
power_sample,1894,W2_wifi_idle_quiet_ctrl_v1,191580484,5.050000,5.620000,64.586258,324.885498,-29
