command_index,target_state,planned_offset_ms,sent_time_ns,sent_at_local,status_code,error,pipeline_version
27,on,78093,1777812503566671000,2026-05-03T15:48:23.655+03:00,200,,0.4.7
28,off,81086,1777812506561707000,2026-05-03T15:48:26.642+03:00,200,,0.4.7
29,on,84224,1777812509703325000,2026-05-03T15:48:29.792+03:00,200,,0.4.7
30,off,87079,1777812512549116000,2026-05-03T15:48:32.632+03:00,200,,0.4.7
31,on,89910,1777812515380417000,2026-05-03T15:48:35.472+03:00,200,,0.4.7
32,off,93136,1777812518615317000,2026-05-03T15:48:38.704+03:00,200,,0.4.7
33,on,96314,1777812521786695000,2026-05-03T15:48:41.873+03:00,200,,0.4.7
34,off,99095,1777812524574277000,2026-05-03T15:48:44.654+03:00,200,,0.4.7
35,on,102181,1777812527660280000,2026-05-03T15:48:47.741+03:00,200,,0.4.7
36,off,105026,1777812530495779000,2026-05-03T15:48:50.580+03:00,200,,0.4.7
37,on,108233,1777812533709939000,2026-05-03T15:48:53.787+03:00,200,,0.4.7
38,off,111258,1777812536737242000,2026-05-03T15:48:56.837+03:00,200,,0.4.7
39,on,114128,1777812539607111000,2026-05-03T15:48:59.685+03:00,200,,0.4.7
40,off,116930,1777812542406861000,2026-05-03T15:49:02.487+03:00,200,,0.4.7
41,on,119907,1777812545386226000,2026-05-03T15:49:05.463+03:00,200,,0.4.7
42,off,123154,1777812548629880000,2026-05-03T15:49:08.712+03:00,200,,0.4.7
43,on,126171,1777812551643643000,2026-05-03T15:49:11.748+03:00,200,,0.4.7
44,off,129155,1777812554634200000,2026-05-03T15:49:14.713+03:00,200,,0.4.7
45,on,132327,1777812557797409000,2026-05-03T15:49:17.874+03:00,200,,0.4.7
46,off,135453,1777812560930946000,2026-05-03T15:49:21.019+03:00,200,,0.4.7
47,on,138251,1777812563723420000,2026-05-03T15:49:23.800+03:00,200,,0.4.7
48,off,141185,1777812566659352000,2026-05-03T15:49:26.743+03:00,200,,0.4.7
49,on,144140,1777812569615812000,2026-05-03T15:49:29.694+03:00,200,,0.4.7
50,off,147121,1777812572600121000,2026-05-03T15:49:32.681+03:00,200,,0.4.7
51,on,150222,1777812575693607000,2026-05-03T15:49:35.794+03:00,200,,0.4.7
52,off,153089,1777812578568152000,2026-05-03T15:49:38.652+03:00,200,,0.4.7
53,on,156052,1777812581523653000,2026-05-03T15:49:41.604+03:00,200,,0.4.7
54,off,158872,1777812584345805000,2026-05-03T15:49:44.433+03:00,200,,0.4.7
55,on,162025,1777812587499010000,2026-05-03T15:49:47.580+03:00,200,,0.4.7
56,off,164962,1777812590433484000,2026-05-03T15:49:50.511+03:00,200,,0.4.7
57,on,167767,1777812593245462000,2026-05-03T15:49:53.329+03:00,200,,0.4.7
58,off,170825,1777812596304048000,2026-05-03T15:49:56.443+03:00,200,,0.4.7
59,on,173614,1777812599087111000,2026-05-03T15:49:59.174+03:00,200,,0.4.7
60,off,176475,1777812601954018000,2026-05-03T15:50:02.036+03:00,200,,0.4.7
61,on,179696,1777812605165367000,2026-05-03T15:50:05.240+03:00,200,,0.4.7
62,off,182928,1777812608398440000,2026-05-03T15:50:08.467+03:00,200,,0.4.7
63,on,185683,1777812611160109000,2026-05-03T15:50:11.237+03:00,200,,0.4.7
64,off,188710,1777812614187657000,2026-05-03T15:50:14.268+03:00,200,,0.4.7
65,on,191872,1777812617344540000,2026-05-03T15:50:17.437+03:00,200,,0.4.7
66,off,194885,1777812620363960000,2026-05-03T15:50:20.474+03:00,200,,0.4.7
67,on,197947,1777812623425586000,2026-05-03T15:50:23.533+03:00,200,,0.4.7
68,off,201190,1777812626663859000,2026-05-03T15:50:26.739+03:00,200,,0.4.7
69,on,204401,1777812629876723000,2026-05-03T15:50:29.957+03:00,200,,0.4.7
70,off,207346,1777812632821220000,2026-05-03T15:50:32.900+03:00,200,,0.4.7
71,on,210408,1777812635882376000,2026-05-03T15:50:35.978+03:00,200,,0.4.7
72,off,213172,1777812638644906000,2026-05-03T15:50:38.723+03:00,200,,0.4.7
73,on,216287,1777812641765916000,2026-05-03T15:50:41.852+03:00,200,,0.4.7
74,off,219107,1777812644581076000,2026-05-03T15:50:44.661+03:00,200,,0.4.7
75,on,222069,1777812647543824000,2026-05-03T15:50:47.624+03:00,200,,0.4.7
76,off,225177,1777812650647310000,2026-05-03T15:50:50.726+03:00,200,,0.4.7
77,on,227972,1777812653444916000,2026-05-03T15:50:53.527+03:00,200,,0.4.7
78,off,230947,1777812656418369000,2026-05-03T15:50:56.497+03:00,200,,0.4.7
79,on,233763,1777812659241831000,2026-05-03T15:50:59.320+03:00,200,,0.4.7
80,off,236912,1777812662384302000,2026-05-03T15:51:02.465+03:00,200,,0.4.7
81,on,240156,1777812665633630000,2026-05-03T15:51:05.710+03:00,200,,0.4.7
82,off,243080,1777812668550111000,2026-05-03T15:51:08.632+03:00,200,,0.4.7
83,on,246076,1777812671546348000,2026-05-03T15:51:11.625+03:00,200,,0.4.7
84,off,249307,1777812674779564000,2026-05-03T15:51:14.857+03:00,200,,0.4.7
85,on,252101,1777812677579033000,2026-05-03T15:51:17.668+03:00,200,,0.4.7
86,off,255248,1777812680722269000,2026-05-03T15:51:20.813+03:00,200,,0.4.7
87,on,258190,1777812683668417000,2026-05-03T15:51:23.744+03:00,200,,0.4.7
88,off,260971,1777812686444906000,2026-05-03T15:51:26.528+03:00,200,,0.4.7
89,on,263878,1777812689354243000,2026-05-03T15:51:29.442+03:00,200,,0.4.7
90,off,266715,1777812692193294000,2026-05-03T15:51:33.220+03:00,200,,0.4.7
91,on,269562,1777812695031280000,2026-05-03T15:51:35.120+03:00,200,,0.4.7
92,off,272496,1777812697966864000,2026-05-03T15:51:38.047+03:00,200,,0.4.7
93,on,275336,1777812700814695000,2026-05-03T15:51:40.892+03:00,200,,0.4.7
94,off,278270,1777812703739592000,2026-05-03T15:51:43.818+03:00,200,,0.4.7
95,on,281153,1777812706626479000,2026-05-03T15:51:46.704+03:00,200,,0.4.7
96,off,284127,1777812709598499000,2026-05-03T15:51:49.673+03:00,200,,0.4.7
97,on,287374,1777812712852280000,2026-05-03T15:51:52.926+03:00,200,,0.4.7
98,off,290592,1777812716070648000,2026-05-03T15:51:56.149+03:00,200,,0.4.7
99,on,293517,1777812718989288000,2026-05-03T15:51:59.083+03:00,200,,0.4.7
100,off,296384,1777812721860250000,2026-05-03T15:52:01.943+03:00,200,,0.4.7
