command_index,target_state,planned_offset_ms,sent_time_ns,sent_at_local,status_code,error,pipeline_version
25,on,71949,1777810307611838000,2026-05-03T15:11:47.686+03:00,200,,0.4.7
26,off,74859,1777810310516892000,2026-05-03T15:11:50.595+03:00,200,,0.4.7
27,on,78093,1777810313750312000,2026-05-03T15:11:53.828+03:00,200,,0.4.7
28,off,81086,1777810316751076000,2026-05-03T15:11:56.834+03:00,200,,0.4.7
29,on,84224,1777810319884996000,2026-05-03T15:11:59.959+03:00,200,,0.4.7
30,off,87079,1777810322744714000,2026-05-03T15:12:02.829+03:00,200,,0.4.7
31,on,89910,1777810325568548000,2026-05-03T15:12:05.655+03:00,200,,0.4.7
32,off,93136,1777810328802211000,2026-05-03T15:12:08.881+03:00,200,,0.4.7
33,on,96314,1777810331974246000,2026-05-03T15:12:12.050+03:00,200,,0.4.7
34,off,99095,1777810334752796000,2026-05-03T15:12:14.830+03:00,200,,0.4.7
35,on,102181,1777810337841109000,2026-05-03T15:12:17.918+03:00,200,,0.4.7
36,off,105026,1777810340683774000,2026-05-03T15:12:20.764+03:00,200,,0.4.7
37,on,108233,1777810343896715000,2026-05-03T15:12:23.973+03:00,200,,0.4.7
38,off,111258,1777810346917249000,2026-05-03T15:12:32.152+03:00,200,,0.4.7
39,on,114128,1777810352153277000,2026-05-03T15:12:32.251+03:00,200,,0.4.7
40,off,116930,1777810352593173000,2026-05-03T15:12:32.672+03:00,200,,0.4.7
41,on,119907,1777810355569584000,2026-05-03T15:12:35.656+03:00,200,,0.4.7
42,off,123154,1777810358820431000,2026-05-03T15:12:38.902+03:00,200,,0.4.7
43,on,126171,1777810361837422000,2026-05-03T15:12:41.937+03:00,200,,0.4.7
44,off,129155,1777810364813682000,2026-05-03T15:12:44.898+03:00,200,,0.4.7
45,on,132327,1777810367988811000,2026-05-03T15:12:48.065+03:00,200,,0.4.7
46,off,135453,1777810371119385000,2026-05-03T15:12:51.195+03:00,200,,0.4.7
47,on,138251,1777810373917370000,2026-05-03T15:12:53.994+03:00,200,,0.4.7
48,off,141185,1777810376843176000,2026-05-03T15:12:56.921+03:00,200,,0.4.7
49,on,144140,1777810379806350000,2026-05-03T15:12:59.883+03:00,200,,0.4.7
50,off,147121,1777810382784318000,2026-05-03T15:13:02.860+03:00,200,,0.4.7
51,on,150222,1777810385881973000,2026-05-03T15:13:05.971+03:00,200,,0.4.7
52,off,153089,1777810388745889000,2026-05-03T15:13:08.820+03:00,200,,0.4.7
53,on,156052,1777810391711852000,2026-05-03T15:13:11.785+03:00,200,,0.4.7
54,off,158872,1777810394538331000,2026-05-03T15:13:14.616+03:00,200,,0.4.7
55,on,162025,1777810397685336000,2026-05-03T15:13:17.762+03:00,200,,0.4.7
56,off,164962,1777810400622268000,2026-05-03T15:13:20.698+03:00,200,,0.4.7
57,on,167767,1777810403424631000,2026-05-03T15:13:23.507+03:00,200,,0.4.7
58,off,170825,1777810406487491000,2026-05-03T15:13:26.623+03:00,200,,0.4.7
59,on,173614,1777810409276650000,2026-05-03T15:13:29.358+03:00,200,,0.4.7
60,off,176475,1777810412141252000,2026-05-03T15:13:32.221+03:00,200,,0.4.7
61,on,179696,1777810415362205000,2026-05-03T15:13:35.443+03:00,200,,0.4.7
62,off,182928,1777810418584368000,2026-05-03T15:13:38.673+03:00,200,,0.4.7
63,on,185683,1777810421348855000,2026-05-03T15:13:41.427+03:00,200,,0.4.7
64,off,188710,1777810424370621000,2026-05-03T15:13:44.449+03:00,200,,0.4.7
65,on,191872,1777810427530580000,2026-05-03T15:13:47.610+03:00,200,,0.4.7
66,off,194885,1777810430550685000,2026-05-03T15:13:55.784+03:00,200,,0.4.7
67,on,197947,1777810435785156000,2026-05-03T15:13:55.870+03:00,200,,0.4.7
68,off,201190,1777810436855186000,2026-05-03T15:13:56.942+03:00,200,,0.4.7
69,on,204401,1777810440064444000,2026-05-03T15:14:00.137+03:00,200,,0.4.7
70,off,207346,1777810443005820000,2026-05-03T15:14:03.082+03:00,200,,0.4.7
71,on,210408,1777810446066444000,2026-05-03T15:14:06.145+03:00,200,,0.4.7
72,off,213172,1777810448836909000,2026-05-03T15:14:08.914+03:00,200,,0.4.7
73,on,216287,1777810451946843000,2026-05-03T15:14:12.036+03:00,200,,0.4.7
74,off,219107,1777810454767403000,2026-05-03T15:14:14.857+03:00,200,,0.4.7
75,on,222069,1777810457735058000,2026-05-03T15:14:17.814+03:00,200,,0.4.7
76,off,225177,1777810460840360000,2026-05-03T15:14:20.926+03:00,200,,0.4.7
77,on,227972,1777810463633927000,2026-05-03T15:14:23.714+03:00,200,,0.4.7
78,off,230947,1777810466611733000,2026-05-03T15:14:26.693+03:00,200,,0.4.7
79,on,233763,1777810469429036000,2026-05-03T15:14:29.511+03:00,200,,0.4.7
80,off,236912,1777810472578018000,2026-05-03T15:14:32.654+03:00,200,,0.4.7
81,on,240156,1777810475819190000,2026-05-03T15:14:35.905+03:00,200,,0.4.7
82,off,243080,1777810478736550000,2026-05-03T15:14:38.849+03:00,200,,0.4.7
83,on,246076,1777810481738535000,2026-05-03T15:14:41.830+03:00,200,,0.4.7
84,off,249307,1777810484963881000,2026-05-03T15:14:45.052+03:00,200,,0.4.7
85,on,252101,1777810487759617000,2026-05-03T15:14:47.837+03:00,200,,0.4.7
86,off,255248,1777810490907039000,2026-05-03T15:14:50.986+03:00,200,,0.4.7
87,on,258190,1777810493855972000,2026-05-03T15:14:53.934+03:00,200,,0.4.7
88,off,260971,1777810496633807000,2026-05-03T15:14:56.712+03:00,200,,0.4.7
89,on,263878,1777810499542802000,2026-05-03T15:14:59.642+03:00,200,,0.4.7
90,off,266715,1777810502380941000,2026-05-03T15:15:02.458+03:00,200,,0.4.7
91,on,269562,1777810505222403000,2026-05-03T15:15:05.310+03:00,200,,0.4.7
92,off,272496,1777810508155039000,2026-05-03T15:15:08.236+03:00,200,,0.4.7
93,on,275336,1777810511001911000,2026-05-03T15:15:11.081+03:00,200,,0.4.7
94,off,278270,1777810513927476000,2026-05-03T15:15:14.004+03:00,200,,0.4.7
95,on,281153,1777810516809221000,2026-05-03T15:15:16.890+03:00,200,,0.4.7
96,off,284127,1777810519791415000,2026-05-03T15:15:19.869+03:00,200,,0.4.7
97,on,287374,1777810523033867000,2026-05-03T15:15:23.112+03:00,200,,0.4.7
98,off,290592,1777810526257833000,2026-05-03T15:15:26.335+03:00,200,,0.4.7
99,on,293517,1777810529176369000,2026-05-03T15:15:29.266+03:00,200,,0.4.7
100,off,296384,1777810532046756000,2026-05-03T15:15:32.127+03:00,200,,0.4.7
